역번호,역명,조사일자,호선,구분,혼잡도,시간
331,남부터미널,평일,3호선,상선,49,13:00
331,남부터미널,평일,3호선,하선,37.3,13:00
332,양재,평일,3호선,상선,36.5,13:00
332,양재,평일,3호선,하선,25.4,13:00
333,매봉,평일,3호선,상선,23.8,13:00
333,매봉,평일,3호선,하선,22.8,13:00
334,도곡,평일,3호선,상선,24.2,13:00
334,도곡,평일,3호선,하선,19.5,13:00
335,대치,평일,3호선,상선,20.6,13:00
335,대치,평일,3호선,하선,15.9,13:00
336,학여울,평일,3호선,상선,18.6,13:00
336,학여울,평일,3호선,하선,16,13:00
337,대청,평일,3호선,상선,19.3,13:00
337,대청,평일,3호선,하선,14.4,13:00
338,일원,평일,3호선,상선,17,13:00
338,일원,평일,3호선,하선,11.1,13:00
339,수서,평일,3호선,상선,13.8,13:00
339,수서,평일,3호선,하선,11.2,13:00
340,가락시장,평일,3호선,상선,12,13:00
340,가락시장,평일,3호선,하선,6.3,13:00
341,경찰병원,평일,3호선,상선,8,13:00
341,경찰병원,평일,3호선,하선,4.1,13:00
342,오금,평일,3호선,상선,6.4,13:00
342,오금,평일,3호선,하선,0,13:00
409,당고개,평일,4호선,상선,0,13:00
409,당고개,평일,4호선,하선,4.1,13:00
410,상계,평일,4호선,상선,3.3,13:00
410,상계,평일,4호선,하선,10.4,13:00
411,노원,평일,4호선,상선,6.8,13:00
411,노원,평일,4호선,하선,17.6,13:00
412,창동,평일,4호선,상선,15.5,13:00
412,창동,평일,4호선,하선,26.7,13:00
413,쌍문,평일,4호선,상선,22.8,13:00
413,쌍문,평일,4호선,하선,31.9,13:00
414,수유,평일,4호선,상선,23.4,13:00
414,수유,평일,4호선,하선,35,13:00
415,미아,평일,4호선,상선,26.9,13:00
415,미아,평일,4호선,하선,40.7,13:00
416,미아삼거리,평일,4호선,상선,27.9,13:00
416,미아삼거리,평일,4호선,하선,41.5,13:00
417,길음,평일,4호선,상선,29.4,13:00
417,길음,평일,4호선,하선,42.8,13:00
418,성신여대입구,평일,4호선,상선,34.6,13:00
418,성신여대입구,평일,4호선,하선,49.5,13:00
419,한성대입구,평일,4호선,상선,37.2,13:00
419,한성대입구,평일,4호선,하선,52.7,13:00
420,혜화,평일,4호선,상선,34.3,13:00
420,혜화,평일,4호선,하선,56.7,13:00
421,동대문,평일,4호선,상선,42.7,13:00
421,동대문,평일,4호선,하선,57.9,13:00
422,동대문역사문화공원,평일,4호선,상선,51.1,13:00
422,동대문역사문화공원,평일,4호선,하선,48.4,13:00
423,충무로,평일,4호선,상선,44.1,13:00
423,충무로,평일,4호선,하선,42.9,13:00
424,명동,평일,4호선,상선,40.9,13:00
424,명동,평일,4호선,하선,36.6,13:00
425,회현,평일,4호선,상선,43,13:00
425,회현,평일,4호선,하선,33.8,13:00
426,서울역,평일,4호선,상선,47.1,13:00
426,서울역,평일,4호선,하선,26.4,13:00
427,숙대입구,평일,4호선,상선,33.6,13:00
427,숙대입구,평일,4호선,하선,26.2,13:00
428,삼각지,평일,4호선,상선,32.1,13:00
428,삼각지,평일,4호선,하선,27.9,13:00
429,신용산,평일,4호선,상선,34.1,13:00
429,신용산,평일,4호선,하선,27.1,13:00
430,이촌,평일,4호선,상선,31.3,13:00
430,이촌,평일,4호선,하선,29.5,13:00
431,동작,평일,4호선,상선,36.1,13:00
431,동작,평일,4호선,하선,28.4,13:00
432,총신대입구,평일,4호선,상선,37.6,13:00
432,총신대입구,평일,4호선,하선,28.9,13:00
433,사당,평일,4호선,상선,38.3,13:00
433,사당,평일,4호선,하선,22.9,13:00
434,남태령,평일,4호선,상선,53.3,13:00
434,남태령,평일,4호선,하선,40.8,13:00
2511,방화,평일,5호선,상선,0,13:00
2511,방화,평일,5호선,하선,3.5,13:00
2512,개화산,평일,5호선,상선,2.4,13:00
2512,개화산,평일,5호선,하선,5.7,13:00
2513,김포공항,평일,5호선,상선,4,13:00
2513,김포공항,평일,5호선,하선,10,13:00
2514,송정,평일,5호선,상선,10.1,13:00
2514,송정,평일,5호선,하선,10.6,13:00
2515,마곡,평일,5호선,상선,11.6,13:00
2515,마곡,평일,5호선,하선,11.9,13:00
2516,발산,평일,5호선,상선,12.8,13:00
2516,발산,평일,5호선,하선,15.4,13:00
2517,우장산,평일,5호선,상선,16,13:00
2517,우장산,평일,5호선,하선,20.8,13:00
2518,화곡,평일,5호선,상선,17.7,13:00
2518,화곡,평일,5호선,하선,27.1,13:00
2519,까치산,평일,5호선,상선,19.9,13:00
2519,까치산,평일,5호선,하선,28.3,13:00
2520,신정,평일,5호선,상선,21.2,13:00
2520,신정,평일,5호선,하선,28.9,13:00
2521,목동,평일,5호선,상선,22,13:00
2521,목동,평일,5호선,하선,32.4,13:00
2522,오목교,평일,5호선,상선,25.1,13:00
2522,오목교,평일,5호선,하선,35,13:00
2523,양평,평일,5호선,상선,27.9,13:00
2523,양평,평일,5호선,하선,36.5,13:00
2524,영등포구청,평일,5호선,상선,28.5,13:00
2524,영등포구청,평일,5호선,하선,28.6,13:00
2525,영등포시장,평일,5호선,상선,21.6,13:00
2525,영등포시장,평일,5호선,하선,27.5,13:00
2526,신길,평일,5호선,상선,24.7,13:00
2526,신길,평일,5호선,하선,29.1,13:00
2527,여의도,평일,5호선,상선,26.2,13:00
2527,여의도,평일,5호선,하선,29.2,13:00
2528,여의나루,평일,5호선,상선,28.5,13:00
2528,여의나루,평일,5호선,하선,29.7,13:00
2529,마포,평일,5호선,상선,29.2,13:00
2529,마포,평일,5호선,하선,30.4,13:00
2530,공덕,평일,5호선,상선,28.9,13:00
2530,공덕,평일,5호선,하선,31.5,13:00
2531,애오개,평일,5호선,상선,27.6,13:00
2531,애오개,평일,5호선,하선,31.6,13:00
2532,충정로,평일,5호선,상선,27.1,13:00
2532,충정로,평일,5호선,하선,30.8,13:00
2533,서대문,평일,5호선,상선,27.9,13:00
2533,서대문,평일,5호선,하선,28.7,13:00
2534,광화문,평일,5호선,상선,28.1,13:00
2534,광화문,평일,5호선,하선,28.3,13:00
2535,종로3가,평일,5호선,상선,28.2,13:00
2535,종로3가,평일,5호선,하선,24.3,13:00
2536,을지로4가,평일,5호선,상선,26.1,13:00
2536,을지로4가,평일,5호선,하선,22.1,13:00
2537,동대문역사문화공원,평일,5호선,상선,24.7,13:00
2537,동대문역사문화공원,평일,5호선,하선,22.7,13:00
2538,청구,평일,5호선,상선,26.2,13:00
2538,청구,평일,5호선,하선,24.5,13:00
2539,신금호,평일,5호선,상선,28.4,13:00
2539,신금호,평일,5호선,하선,24.2,13:00
2540,행당,평일,5호선,상선,28.1,13:00
2540,행당,평일,5호선,하선,24.4,13:00
2541,왕십리,평일,5호선,상선,27.7,13:00
2541,왕십리,평일,5호선,하선,28.8,13:00
2542,마장,평일,5호선,상선,36,13:00
2542,마장,평일,5호선,하선,28.4,13:00
2543,답십리,평일,5호선,상선,35.1,13:00
2543,답십리,평일,5호선,하선,26.5,13:00
2544,장한평,평일,5호선,상선,33.1,13:00
2544,장한평,평일,5호선,하선,25.4,13:00
2545,군자,평일,5호선,상선,34.3,13:00
2545,군자,평일,5호선,하선,31.7,13:00
2546,아차산,평일,5호선,상선,38.8,13:00
2546,아차산,평일,5호선,하선,29.7,13:00
2547,광나루,평일,5호선,상선,36.9,13:00
2547,광나루,평일,5호선,하선,29.2,13:00
2548,천호,평일,5호선,상선,35,13:00
2548,천호,평일,5호선,하선,25,13:00
2549,강동,평일,5호선,상선,33.2,13:00
2549,강동,평일,5호선,하선,16.8,13:00
2550,길동,평일,5호선,상선,34.7,13:00
2550,길동,평일,5호선,하선,24.4,13:00
2551,굽은다리,평일,5호선,상선,30.4,13:00
2551,굽은다리,평일,5호선,하선,19.9,13:00
2552,명일,평일,5호선,상선,23.8,13:00
2552,명일,평일,5호선,하선,15.4,13:00
2553,고덕,평일,5호선,상선,17,13:00
2553,고덕,평일,5호선,하선,6.8,13:00
2554,상일동,평일,5호선,상선,9.3,13:00
2554,상일동,평일,5호선,하선,0,13:00
2555,둔촌동,평일,5호선,상선,32.5,13:00
2555,둔촌동,평일,5호선,하선,18.4,13:00
2556,올림픽공원(한국체대),평일,5호선,상선,28.1,13:00
2556,올림픽공원(한국체대),평일,5호선,하선,18.1,13:00
2557,방이,평일,5호선,상선,26.1,13:00
2557,방이,평일,5호선,하선,16.4,13:00
2558,오금,평일,5호선,상선,22.7,13:00
2558,오금,평일,5호선,하선,12.2,13:00
2559,개롱,평일,5호선,상선,19.2,13:00
2559,개롱,평일,5호선,하선,6.5,13:00
2560,거여,평일,5호선,상선,8.1,13:00
2560,거여,평일,5호선,하선,2.9,13:00
2561,마천,평일,5호선,상선,3.3,13:00
2561,마천,평일,5호선,하선,0,13:00
2611,응암,평일,6호선,상선,16.8,13:00
2611,응암,평일,6호선,하선,19.9,13:00
2612,역촌,평일,6호선,상선,0,13:00
2612,역촌,평일,6호선,하선,16.1,13:00
2613,불광,평일,6호선,상선,0,13:00
2613,불광,평일,6호선,하선,8.6,13:00
2614,독바위,평일,6호선,상선,0,13:00
2614,독바위,평일,6호선,하선,8.7,13:00
2615,연신내,평일,6호선,상선,0,13:00
2615,연신내,평일,6호선,하선,16,13:00
2616,구산,평일,6호선,상선,0,13:00
2616,구산,평일,6호선,하선,17.5,13:00
2617,새절,평일,6호선,상선,16.8,13:00
2617,새절,평일,6호선,하선,22,13:00
2618,증산,평일,6호선,상선,16.5,13:00
2618,증산,평일,6호선,하선,23.5,13:00
2619,디지털미디어시티,평일,6호선,상선,17.8,13:00
2619,디지털미디어시티,평일,6호선,하선,24.1,13:00
2620,월드컵경기장,평일,6호선,상선,18.6,13:00
2620,월드컵경기장,평일,6호선,하선,24.6,13:00
2621,마포구청,평일,6호선,상선,19.5,13:00
2621,마포구청,평일,6호선,하선,27.3,13:00
2622,망원,평일,6호선,상선,22.3,13:00
2622,망원,평일,6호선,하선,29.9,13:00
2623,합정,평일,6호선,상선,25.5,13:00
2623,합정,평일,6호선,하선,20.3,13:00
2624,상수,평일,6호선,상선,17.2,13:00
2624,상수,평일,6호선,하선,20.7,13:00
2625,광흥창,평일,6호선,상선,18.8,13:00
2625,광흥창,평일,6호선,하선,19.9,13:00
2626,대흥,평일,6호선,상선,17.9,13:00
2626,대흥,평일,6호선,하선,20.5,13:00
2627,공덕,평일,6호선,상선,19.3,13:00
2627,공덕,평일,6호선,하선,22.8,13:00
2628,효창공원앞,평일,6호선,상선,21.5,13:00
2628,효창공원앞,평일,6호선,하선,23.8,13:00
2629,삼각지,평일,6호선,상선,21.4,13:00
2629,삼각지,평일,6호선,하선,18.7,13:00
2630,녹사평,평일,6호선,상선,17.8,13:00
2630,녹사평,평일,6호선,하선,19,13:00
2631,이태원,평일,6호선,상선,18.3,13:00
2631,이태원,평일,6호선,하선,18.5,13:00
2632,한강진,평일,6호선,상선,17.7,13:00
2632,한강진,평일,6호선,하선,17.7,13:00
2633,버티고개,평일,6호선,상선,18.2,13:00
2633,버티고개,평일,6호선,하선,17.4,13:00
2634,약수,평일,6호선,상선,19.2,13:00
2634,약수,평일,6호선,하선,21.1,13:00
2635,청구,평일,6호선,상선,23.9,13:00
2635,청구,평일,6호선,하선,21.7,13:00
2636,신당,평일,6호선,상선,23.1,13:00
2636,신당,평일,6호선,하선,27,13:00
2637,동묘앞,평일,6호선,상선,26.9,13:00
2637,동묘앞,평일,6호선,하선,23.4,13:00
2638,창신,평일,6호선,상선,28.6,13:00
2638,창신,평일,6호선,하선,23.8,13:00
2639,보문,평일,6호선,상선,30.7,13:00
2639,보문,평일,6호선,하선,24.2,13:00
2640,안암,평일,6호선,상선,27.7,13:00
2640,안암,평일,6호선,하선,20.5,13:00
2641,고려대,평일,6호선,상선,24.2,13:00
2641,고려대,평일,6호선,하선,16.7,13:00
2642,월곡,평일,6호선,상선,25.3,13:00
2642,월곡,평일,6호선,하선,16.9,13:00
2643,상월곡,평일,6호선,상선,20.8,13:00
2643,상월곡,평일,6호선,하선,13.6,13:00
2644,돌곶이,평일,6호선,상선,19.1,13:00
2644,돌곶이,평일,6호선,하선,13.4,13:00
2645,석계,평일,6호선,상선,15.9,13:00
2645,석계,평일,6호선,하선,12.2,13:00
2646,태릉입구,평일,6호선,상선,16.1,13:00
2646,태릉입구,평일,6호선,하선,6.2,13:00
2647,화랑대,평일,6호선,상선,9.2,13:00
2647,화랑대,평일,6호선,하선,3.3,13:00
2648,봉화산,평일,6호선,상선,4.3,13:00
2648,봉화산,평일,6호선,하선,0,13:00
2711,장암,평일,7호선,상선,0,13:00
2711,장암,평일,7호선,하선,1.1,13:00
2712,도봉산,평일,7호선,상선,0.3,13:00
2712,도봉산,평일,7호선,하선,10.6,13:00
2713,수락산,평일,7호선,상선,8.7,13:00
2713,수락산,평일,7호선,하선,14.8,13:00
2714,마들,평일,7호선,상선,11.6,13:00
2714,마들,평일,7호선,하선,18.3,13:00
2715,노원,평일,7호선,상선,13.7,13:00
2715,노원,평일,7호선,하선,25.6,13:00
2716,중계,평일,7호선,상선,20.6,13:00
2716,중계,평일,7호선,하선,30.1,13:00
2717,하계,평일,7호선,상선,21.6,13:00
2717,하계,평일,7호선,하선,33.5,13:00
2718,공릉,평일,7호선,상선,25,13:00
2718,공릉,평일,7호선,하선,33.6,13:00
2719,태릉입구,평일,7호선,상선,26.4,13:00
2719,태릉입구,평일,7호선,하선,32.5,13:00
2720,먹골,평일,7호선,상선,25.5,13:00
2720,먹골,평일,7호선,하선,33.9,13:00
2721,중화,평일,7호선,상선,26,13:00
2721,중화,평일,7호선,하선,36.7,13:00
2722,상봉,평일,7호선,상선,27,13:00
2722,상봉,평일,7호선,하선,39.6,13:00
2723,면목,평일,7호선,상선,27.9,13:00
2723,면목,평일,7호선,하선,41.7,13:00
2724,사가정,평일,7호선,상선,28.5,13:00
2724,사가정,평일,7호선,하선,44.5,13:00
2725,용마산,평일,7호선,상선,30.9,13:00
2725,용마산,평일,7호선,하선,45.1,13:00
2726,중곡,평일,7호선,상선,31.2,13:00
2726,중곡,평일,7호선,하선,47.4,13:00
2727,군자,평일,7호선,상선,32.5,13:00
2727,군자,평일,7호선,하선,47.6,13:00
2728,어린이대공원,평일,7호선,상선,30.5,13:00
2728,어린이대공원,평일,7호선,하선,45.3,13:00
2729,건대입구,평일,7호선,상선,34.1,13:00
2729,건대입구,평일,7호선,하선,35.9,13:00
2730,뚝섬유원지,평일,7호선,상선,30.2,13:00
2730,뚝섬유원지,평일,7호선,하선,36.2,13:00
2731,청담,평일,7호선,상선,32.3,13:00
2731,청담,평일,7호선,하선,35.5,13:00
2732,강남구청,평일,7호선,상선,33,13:00
2732,강남구청,평일,7호선,하선,33.3,13:00
2733,학동,평일,7호선,상선,33.6,13:00
2733,학동,평일,7호선,하선,31,13:00
2734,논현,평일,7호선,상선,32.4,13:00
2734,논현,평일,7호선,하선,30.2,13:00
2735,반포,평일,7호선,상선,32.4,13:00
2735,반포,평일,7호선,하선,30,13:00
2736,고속터미널,평일,7호선,상선,32.1,13:00
2736,고속터미널,평일,7호선,하선,31.6,13:00
2737,내방,평일,7호선,상선,42.5,13:00
2737,내방,평일,7호선,하선,32.3,13:00
2738,총신대입구,평일,7호선,상선,41.6,13:00
2738,총신대입구,평일,7호선,하선,30.1,13:00
2739,남성,평일,7호선,상선,38.2,13:00
2739,남성,평일,7호선,하선,28.1,13:00
2740,숭실대입구,평일,7호선,상선,34.6,13:00
2740,숭실대입구,평일,7호선,하선,23.8,13:00
2741,상도,평일,7호선,상선,32.7,13:00
2741,상도,평일,7호선,하선,22.9,13:00
2742,장승배기,평일,7호선,상선,31.4,13:00
2742,장승배기,평일,7호선,하선,22.9,13:00
2743,신대방삼거리,평일,7호선,상선,32,13:00
2743,신대방삼거리,평일,7호선,하선,22.1,13:00
2744,보라매,평일,7호선,상선,29.7,13:00
2744,보라매,평일,7호선,하선,21.7,13:00
2745,신풍,평일,7호선,상선,28.9,13:00
2745,신풍,평일,7호선,하선,20.9,13:00
2746,대림,평일,7호선,상선,27.7,13:00
2746,대림,평일,7호선,하선,26.5,13:00
2747,남구로,평일,7호선,상선,34.8,13:00
2747,남구로,평일,7호선,하선,26.7,13:00
2748,가산디지털단지,평일,7호선,상선,35,13:00
2748,가산디지털단지,평일,7호선,하선,32.1,13:00
2749,철산,평일,7호선,상선,39.4,13:00
2749,철산,평일,7호선,하선,29.1,13:00
2750,광명사거리,평일,7호선,상선,34.9,13:00
2750,광명사거리,평일,7호선,하선,21,13:00
2751,천왕,평일,7호선,상선,25.7,13:00
2751,천왕,평일,7호선,하선,19.5,13:00
2752,온수,평일,7호선,상선,20.3,13:00
2752,온수,평일,7호선,하선,14.8,13:00
2753,까치울,평일,7호선,상선,39.2,13:00
2753,까치울,평일,7호선,하선,32.8,13:00
2754,부천종합운동장,평일,7호선,상선,37.6,13:00
2754,부천종합운동장,평일,7호선,하선,32.8,13:00
2755,춘의,평일,7호선,상선,34.4,13:00
2755,춘의,평일,7호선,하선,25.6,13:00
2756,신중동,평일,7호선,상선,30.8,13:00
2756,신중동,평일,7호선,하선,24.1,13:00
2757,부천시청,평일,7호선,상선,25.6,13:00
2757,부천시청,평일,7호선,하선,21.9,13:00
2758,상동,평일,7호선,상선,23.1,13:00
2758,상동,평일,7호선,하선,20.5,13:00
2759,삼산체육관,평일,7호선,상선,21.5,13:00
2759,삼산체육관,평일,7호선,하선,18.7,13:00
2760,굴포천,평일,7호선,상선,25,13:00
2760,굴포천,평일,7호선,하선,16.7,13:00
2761,부평구청,평일,7호선,상선,20,13:00
2761,부평구청,평일,7호선,하선,0,13:00
2811,암사,평일,8호선,상선,0,13:00
2811,암사,평일,8호선,하선,12.8,13:00
2812,천호,평일,8호선,상선,8.6,13:00
2812,천호,평일,8호선,하선,30.6,13:00
2813,강동구청,평일,8호선,상선,27.3,13:00
2813,강동구청,평일,8호선,하선,33.3,13:00
2814,몽촌토성,평일,8호선,상선,28.9,13:00
2814,몽촌토성,평일,8호선,하선,34.9,13:00
2815,잠실,평일,8호선,상선,29.1,13:00
2815,잠실,평일,8호선,하선,44.1,13:00
2816,석촌,평일,8호선,상선,41.7,13:00
2816,석촌,평일,8호선,하선,45.1,13:00
2817,송파,평일,8호선,상선,50.7,13:00
2817,송파,평일,8호선,하선,44.3,13:00
2818,가락시장,평일,8호선,상선,45.9,13:00
2818,가락시장,평일,8호선,하선,36.6,13:00
2819,문정,평일,8호선,상선,41.8,13:00
2819,문정,평일,8호선,하선,36.1,13:00
2820,장지,평일,8호선,상선,34.6,13:00
2820,장지,평일,8호선,하선,28.4,13:00
2821,복정,평일,8호선,상선,32.4,13:00
