발생일시,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2019-04-20 15:44,여수,영해,34 | 27 | 20,127 | 34 | 16,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,1.94
2019-04-20 15:00,서귀포,공해,29 | 45 | 0,125 | 53 | 20,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,15
2019-04-20 13:16,포항,영해,0 | 0 | 0,0 | 0 | 0,양호,운항부주의,추진기손상,1,1,1,0,0,0,어선,1.42
2019-04-20 13:20,동해,영해,37 | 13 | 43,129 | 21 | 12,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.35
2019-04-20 12:49,평택,영해,37 | 8 | 41,126 | 32 | 30,양호,운항부주의,충돌,1,1,1,0,0,0,고무보트,0.5
2019-04-20 12:49,평택,영해,37 | 8 | 41,126 | 32 | 30,양호,운항부주의,충돌,1,22,22,0,0,0,낚시어선,9.77
2019-04-20 12:39,울산,영해,35 | 15 | 0,129 | 16 | 60,양호,운항부주의,충돌,1,2,2,0,0,0,예부선,29
2019-04-20 12:39,울산,영해,35 | 15 | 0,129 | 16 | 60,양호,운항부주의,충돌,1,3,3,2,0,0,어선,4.99
2019-04-20 12:04,평택,영해,37 | 8 | 52,126 | 30 | 35,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,1
2019-04-20 10:07,여수,항계 내,34 | 55 | 8,127 | 42 | 1,양호,정비불량,침수,1,3,3,0,0,0,모터보트,0.9
2019-04-20 09:38,포항,영해-EEZ,36 | 16 | 0,130 | 33 | 0,황천5급,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2019-04-20 08:57,제주,영해,33 | 51 | 0,126 | 18 | 0,양호,정비불량,기관손상,1,10,10,0,0,0,낚시어선,7.93
2019-04-20 07:49,울산,항계 내,35 | 26 | 56,129 | 24 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,유조선,145
2019-04-20 08:09,목포,영해,34 | 54 | 59,126 | 12 | 59,양호,운항부주의,좌초/좌주,1,10,10,0,0,0,여객선,170
2019-04-20 03:25,목포,영해,35 | 25 | 50,126 | 21 | 55,양호,안전부주의,작업 중 인명사상,1,1,0,0,0,1,어선,9.77
2019-04-19 13:30,포항,영해-EEZ,35 | 49 | 0,131 | 43 | 0,황천4급,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2019-04-19 19:04,목포,영해,34 | 27 | 48,126 | 0 | 36,양호,기타 ,전복,1,1,0,0,0,1,모터보트,0
2019-04-19 13:16,군산,항계 내,35 | 58 | 36,126 | 32 | 35,저시정,정비불량,기관손상,1,1,1,0,0,0,어선,7.93
2019-04-19 13:02,창원,영해,34 | 58 | 15,128 | 36 | 30,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,1.81
2019-04-19 10:38,목포,영해,34 | 17 | 13,125 | 57 | 36,저시정,정비불량,기관손상,1,1,1,0,0,0,어선,4.1
2019-04-19 10:25,포항,항계 내,0 | 0 | 0,0 | 0 | 0,황천5급,관리소홀,침수,1,2,2,0,0,0,어선,1.93
2019-04-19 09:57,통영,영해,34 | 38 | 32,128 | 16 | 56,양호,기상악화,전복,1,5,5,0,0,0,어선,14
2019-04-19 08:32,제주,영해,33 | 54 | 22,127 | 13 | 7,양호,정비불량,기관손상,1,16,16,0,0,0,화물선,8574
2019-04-19 10:17,목포,영해,34 | 47 | 15,126 | 12 | 45,저시정,운항부주의,방향상실,1,3,3,0,0,0,어선,1.98
2019-04-19 05:15,속초,영해,37 | 50 | 18,128 | 54 | 50,황천5급,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.75
2019-04-19 05:50,부안,영해,35 | 34 | 16,126 | 21 | 26,저시정,정비불량,운항저해,1,4,4,0,0,0,어선,8
2019-04-18 23:08,목포,영해-EEZ,34 | 7 | 0,124 | 27 | 0,양호,정비불량,기관손상,1,13,13,0,0,0,어선,29
2019-04-18 15:51,인천,영해,37 | 36 | 29,125 | 58 | 32,양호,정비불량,기관손상,1,1,1,0,0,0,유도선,9.16
2019-04-18 13:38,여수,항계 내,34 | 43 | 3,127 | 43 | 5,양호,정비불량,기관손상,1,42,42,0,0,0,유도선,212
2019-04-18 12:12,제주,항계 내,33 | 25 | 0,126 | 15 | 0,양호,관리소홀,접촉,1,0,0,0,0,0,어선,6.47
2019-04-18 12:07,보령,영해,36 | 16 | 0,126 | 25 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,어선,7.93
2019-04-18 09:50,포항,영해-EEZ,36 | 4 | 0,129 | 55 | 0,황천5급,정비불량,키손상,1,9,9,0,0,0,어선,34
2019-04-18 11:30,부안,영해,35 | 38 | 18,126 | 28 | 34,양호,정비불량,운항저해,1,3,3,0,0,0,모터보트,1.5
2019-04-18 09:37,울진,영해-EEZ,36 | 24 | 0,130 | 0 | 0,양호,연료고갈,운항저해,1,3,3,0,0,0,어선,9.77
2019-04-18 03:13,제주,항계 내,33 | 31 | 0,126 | 31 | 0,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.68
2019-04-18 04:49,군산,항계 내,35 | 58 | 45,126 | 38 | 34,양호,연료고갈,운항저해,1,1,1,0,0,0,어선,7.93
2019-04-17 22:33,울산,항계 내,35 | 30 | 0,129 | 22 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,유조선,997
2019-04-17 20:38,평택,항계 내,37 | 0 | 0,126 | 46 | 60,양호,관리소홀,해양오염,1,0,0,0,0,0,유조선,2114
2019-04-17 14:59,완도,항계 내,34 | 13 | 29,126 | 51 | 14,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,예부선,400
2019-04-17 13:13,인천,영해,37 | 28 | 60,126 | 21 | 0,양호,운항부주의,부유물감김,1,4,4,0,0,0,관공선,10
2019-04-17 12:44,울진,영해,37 | 3 | 0,129 | 25 | 0,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,낚시어선,2.57
2019-04-17 12:31,군산,영해,35 | 48 | 0,126 | 12 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,44
2019-04-17 01:56,목포,영해-EEZ,33 | 31 | 0,124 | 10 | 60,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,76
2019-04-16 19:53,목포,항계 내,34 | 47 | 2,126 | 24 | 58,양호,관리소홀,기타,1,0,0,0,0,0,예부선,280
2019-04-16 17:45,제주,영해,33 | 36 | 30,126 | 37 | 15,양호,정비불량,기관손상,1,159,159,0,0,0,여객선,15188
2019-04-16 14:51,인천,영해,37 | 22 | 60,126 | 16 | 60,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,6.67
2019-04-16 14:26,제주,영해,33 | 36 | 0,126 | 46 | 60,양호,정비불량,기관손상,1,3,3,0,0,0,어선,9.77
2019-04-16 13:36,목포,영해,35 | 2 | 44,126 | 7 | 54,양호,기타 ,화재,1,0,0,0,0,0,기타,0
2019-04-16 12:11,부산,항계 내,35 | 3 | 53,129 | 0 | 35,양호,안전부주의,화재,1,0,0,0,0,0,어선,3114
2019-04-16 11:10,목포,영해,34 | 4 | 22,125 | 12 | 4,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,26
2019-04-16 10:24,동해,영해,37 | 14 | 45,129 | 24 | 41,양호,기타 ,작업 중 인명사상,1,1,0,0,1,0,어선,1.02
2019-04-16 10:09,평택,영해,37 | 2 | 32,126 | 27 | 28,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.5
2019-04-16 07:29,완도,항계 내,34 | 20 | 9,126 | 28 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,5.6
2019-04-16 07:25,여수,항계 내,34 | 35 | 58,127 | 43 | 6,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.13
2019-04-16 07:17,완도,항계 내,34 | 19 | 4,126 | 45 | 38,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,2.99
2019-04-15 20:45,군산,영해,35 | 49 | 0,125 | 57 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,29
2019-04-15 15:08,목포,항계 내,34 | 46 | 0,126 | 22 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,0.89
2019-04-15 12:00,창원,영해,35 | 4 | 37,128 | 41 | 3,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,2.62
2019-04-15 11:34,군산,항계 내,35 | 56 | 25,126 | 31 | 68,양호,운항부주의,접촉,1,1,1,0,0,0,어선,7.93
2019-04-15 11:34,군산,항계 내,35 | 56 | 25,126 | 31 | 68,양호,운항부주의,접촉,1,1,1,0,0,0,어선,1.46
2019-04-15 11:34,군산,항계 내,35 | 56 | 25,126 | 32 | 8,양호,운항부주의,접촉,1,1,1,0,0,0,어선,1.46
2019-04-15 06:38,여수,항계 내,34 | 54 | 2,127 | 43 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1
2019-04-14 14:40,통영,영해,34 | 38 | 44,128 | 13 | 45,양호,정비불량,기관손상,1,3,3,0,0,0,낚시어선,9.77
2019-04-14 09:35,평택,영해,37 | 2 | 51,126 | 33 | 7,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.98
2019-04-13 23:00,포항,영해-EEZ,36 | 6 | 0,130 | 4 | 0,황천4급,기상악화,침수,1,7,7,0,0,0,어선,9.77
2019-04-13 18:45,제주,항계 내,33 | 31 | 0,126 | 25 | 60,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,1
2019-04-13 16:50,제주,항계 내,33 | 28 | 60,126 | 22 | 60,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,1.9
2019-04-13 16:50,부산,영해,35 | 9 | 0,129 | 9 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,요트,2.13
2019-04-13 16:45,목포,영해,34 | 40 | 60,126 | 1 | 60,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.99
2019-04-13 13:55,포항,영해,0 | 0 | 0,0 | 0 | 0,양호,운항부주의,추진기손상,1,6,6,0,0,0,낚시어선,4.75
2019-04-13 13:42,제주,항계 내,33 | 28 | 60,126 | 22 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1.83
2019-04-13 12:37,인천,항계 내,37 | 20 | 1,126 | 28 | 45,양호,운항부주의,부유물감김,1,10,10,0,0,0,낚시어선,6.52
2019-04-13 12:26,제주,항계 내,33 | 31 | 34,126 | 33 | 52,양호,관리소홀,해양오염,1,0,0,0,0,0,기타,2.4
2019-04-13 12:02,통영,항계 내,34 | 49 | 12,128 | 26 | 39,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,0.92
2019-04-13 11:04,통영,영해,34 | 41 | 6,128 | 36 | 1,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.41
2019-04-13 06:52,완도,항계 내,34 | 13 | 8,126 | 57 | 41,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,2
2019-04-13 00:16,완도,항계 내,34 | 2 | 46,126 | 29 | 7,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2019-04-12 17:51,속초,항계 내,38 | 5 | 3,128 | 40 | 54,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,0
2019-04-12 10:24,여수,항계 내,34 | 43 | 3,127 | 42 | 5,양호,기타 ,침수,1,0,0,0,0,0,어선,9.77
2019-04-12 16:58,평택,영해,37 | 10 | 36,126 | 26 | 43,양호,운항부주의,부유물감김,1,12,12,0,0,0,낚시어선,9.77
2019-04-12 15:40,포항,영해,36 | 4 | 60,129 | 25 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.04
2019-04-12 15:19,울산,항계 내,35 | 26 | 45,129 | 22 | 30,양호,관리소홀,운항저해,1,5,5,0,0,0,어선,1.99
2019-04-12 13:00,서귀포,영해,33 | 13 | 3,126 | 51 | 1,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.83
2019-04-11 21:26,여수,항계 내,34 | 44 | 31,127 | 44 | 12,양호,기타 ,화재,1,0,0,0,0,0,기타,14
2019-04-12 06:20,서귀포,영해,33 | 10 | 33,126 | 14 | 10,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.22
2019-04-12 06:14,인천,영해,37 | 54 | 12,124 | 38 | 35,양호,운항부주의,침수,1,2,2,0,0,0,어선,4.95
2019-04-11 17:18,제주,항계 내,33 | 57 | 0,126 | 13 | 60,양호,운항부주의,부유물감김,1,5,5,0,0,0,관공선,57
2019-04-11 19:50,부산,영해,35 | 9 | 59,129 | 15 | 13,양호,기타 ,전복,1,5,4,0,0,1,어선,9.77
2019-04-11 17:30,목포,영해,35 | 19 | 50,126 | 10 | 0,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,9.77
2019-04-11 17:01,제주,영해,33 | 37 | 60,125 | 1 | 60,양호,기타 ,해양오염,1,0,0,0,0,0,어선,53
2019-04-11 16:54,평택,영해,37 | 6 | 41,126 | 40 | 28,양호,기타 ,화재,1,0,0,0,0,0,어선,3.57
2019-04-11 12:45,부산,영해,0 | 0 | 0,0 | 0 | 0,양호,정비불량,기관손상,1,0,0,0,0,0,어선,98
2019-04-11 07:32,목포,영해,34 | 15 | 0,125 | 55 | 60,양호,운항부주의,부유물감김,1,10,10,0,0,0,여객선,158
2019-04-11 04:34,목포,영해,35 | 21 | 51,125 | 59 | 59,양호,안전부주의,작업 중 인명사상,1,1,0,0,0,1,예부선,24
2019-04-10 15:32,완도,항계 내,34 | 29 | 2,126 | 22 | 44,양호,관리소홀,전복,1,0,0,0,0,0,어선,1.77
2019-04-11 03:27,속초,항계 내,37 | 53 | 9,128 | 50 | 1,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,1.4
2019-04-10 10:40,목포,항계 내,34 | 47 | 24,126 | 23 | 28,양호,관리소홀,침수,1,0,0,0,0,0,어선,69
2019-04-10 06:52,통영,항계 내,34 | 49 | 23,128 | 32 | 18,풍랑주의보,기상악화,침수,1,0,0,0,0,0,화물선,29
2019-04-10 05:11,부산,항계 내,35 | 3 | 39,128 | 59 | 47,양호,관리소홀,기타,1,11,11,0,0,0,기타,4190
2019-04-10 02:20,서귀포,항계 내,33 | 14 | 20,126 | 33 | 40,양호,기타 ,침몰,1,0,0,0,0,0,어선,4.84
2019-04-10 00:32,통영,항계 내,34 | 49 | 26,128 | 42 | 34,풍랑주의보,기상악화,전복,1,0,0,0,0,0,어선,3.7
2019-04-09 23:37,완도,항계 내,34 | 18 | 20,126 | 30 | 50,풍랑주의보,운항부주의,좌초/좌주,1,12,12,0,0,0,어선,89
2019-04-09 22:52,목포,항계 내,0 | 0 | 0,0 | 0 | 0,풍랑주의보,관리소홀,침수,1,0,0,0,0,0,어선,2.38
2019-04-09 14:58,울산,항계 내,35 | 28 | 0,129 | 24 | 0,황천5급,정비불량,기관손상,1,2,2,0,0,0,기타,10
2019-04-09 11:40,완도,항계 내,34 | 22 | 60,126 | 58 | 60,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,7.93
2019-04-09 10:11,목포,영해,34 | 15 | 6,125 | 54 | 8,풍랑주의보,운항부주의,좌초/좌주,1,1,1,0,0,0,기타,200
2019-04-09 09:00,완도,항계 내,34 | 15 | 7,126 | 44 | 32,황천5급,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.99
2019-04-09 07:33,통영,영해,34 | 46 | 55,128 | 13 | 42,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.45
2019-04-09 03:07,동해,영해,37 | 15 | 13,131 | 52 | 43,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,9.77
2019-04-09 05:00,서귀포,영해-EEZ,33 | 16 | 60,127 | 19 | 0,풍랑주의보,정비불량,기관손상,1,4,4,0,0,0,어선,14
2019-04-08 18:25,제주,항계 내,33 | 30 | 28,126 | 28 | 0,양호,관리소홀,해양오염,1,0,0,0,0,0,모터보트,3
2019-04-09 02:13,인천,영해,37 | 20 | 35,126 | 0 | 13,양호,운항부주의,부유물감김,1,5,5,0,0,0,유조선,350
2019-04-08 18:11,통영,항계 내,34 | 50 | 11,128 | 26 | 51,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.97
2019-04-08 14:04,포항,영해,36 | 4 | 60,129 | 28 | 60,풍랑주의보,정비불량,기관손상,1,4,4,0,0,0,예부선,94
2019-04-08 16:59,인천,항계 내,37 | 25 | 53,126 | 34 | 37,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,7.93
2019-04-08 12:35,부산,항계 내,35 | 5 | 37,129 | 2 | 8,양호,안전부주의,해양오염,1,0,0,0,0,0,기타,67
2019-04-08 11:45,인천,항계 내,37 | 16 | 60,126 | 31 | 55,양호,정비불량,기관손상,1,3,3,0,0,0,어선,6.62
2019-04-08 12:05,서귀포,영해,33 | 10 | 37,126 | 48 | 16,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.36
2019-04-08 11:39,제주,영해,33 | 28 | 51,126 | 20 | 55,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,2.29
2019-04-07 15:28,목포,영해-EEZ,33 | 46 | 0,124 | 55 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,기타,52
2019-04-08 08:17,동해,영해-EEZ,37 | 36 | 0,129 | 46 | 60,양호,운항부주의,추진기손상,1,241,241,0,0,0,여객선,388
2019-04-07 19:21,평택,영해,36 | 54 | 26,125 | 53 | 42,양호,정비불량,기관손상,1,11,11,0,0,0,화물선,1541
2019-04-07 18:07,제주,항계 내,33 | 23 | 56,126 | 14 | 35,양호,관리소홀,전복,1,0,0,0,0,0,어선,1.94
2019-04-07 15:12,포항,항계 내,36 | 3 | 26,129 | 24 | 54,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,1.67
2019-04-07 15:12,서귀포,영해,33 | 14 | 35,126 | 25 | 4,양호,연료고갈,운항저해,1,2,2,0,0,0,기타,0
2019-04-07 14:28,서귀포,영해,33 | 13 | 19,126 | 28 | 40,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,0
2019-04-06 21:24,여수,항계 내,34 | 27 | 51,127 | 27 | 11,양호,기타 ,화재,1,0,0,0,0,0,어선,9.77
2019-04-07 11:57,평택,영해,37 | 8 | 48,126 | 33 | 22,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,3
2019-04-07 11:46,속초,영해,38 | 9 | 43,128 | 37 | 9,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,4.63
2019-04-06 19:30,울산,항계 내,35 | 29 | 58,129 | 22 | 0,양호,관리소홀,침수,1,0,0,0,0,0,기타,22
2019-04-06 18:43,목포,항계 내,34 | 45 | 0,126 | 19 | 0,양호,정비불량,기관손상,1,93,93,0,0,0,여객선,320
2019-04-06 17:40,목포,영해,34 | 12 | 49,126 | 15 | 57,양호,운항부주의,부유물감김,1,19,19,0,0,0,낚시어선,9.77
2019-04-06 16:57,부산,영해,35 | 7 | 44,129 | 9 | 6,양호,운항부주의,부유물감김,1,1,1,0,0,0,요트,2
2019-04-06 15:35,부산,항계 내,35 | 4 | 41,128 | 59 | 37,양호,화기취급부주의,화재,1,0,0,0,0,0,기타,285
2019-04-06 15:55,창원,영해,35 | 3 | 55,128 | 38 | 21,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.1
2019-04-06 10:05,부안,항계 내,35 | 37 | 11,126 | 18 | 7,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1
2019-04-06 13:53,서귀포,EEZ-30마일 이내,31 | 45 | 0,126 | 19 | 0,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,29
2019-04-06 09:24,군산,영해,35 | 54 | 31,126 | 29 | 25,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,1
2019-04-06 09:40,태안,영해,0 | 0 | 0,0 | 0 | 0,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0
2019-04-06 08:59,태안,영해,0 | 0 | 0,0 | 0 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.3
2019-04-06 05:47,통영,항계 내,34 | 49 | 40,128 | 24 | 9,양호,관리소홀,침수,1,0,0,0,0,0,어선,9.77
2019-04-06 07:50,인천,영해,37 | 16 | 17,126 | 6 | 0,양호,운항부주의,좌초/좌주,1,30,30,0,0,0,유도선,29
2019-04-05 15:52,제주,영해,33 | 34 | 0,126 | 36 | 0,양호,운항부주의,전복,1,1,1,0,0,0,어선,1.95
2019-04-06 02:26,여수,영해,34 | 2 | 13,127 | 21 | 10,양호,정비불량,추진기손상,1,22,22,0,0,0,낚시어선,9.77
2019-04-05 13:13,평택,항계 내,37 | 56 | 6,126 | 51 | 6,양호,관리소홀,해양오염,1,0,0,0,0,0,예부선,431
2019-04-05 06:47,창원,항계 내,35 | 6 | 23,128 | 40 | 55,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,3.99
2019-04-05 12:36,인천,영해,37 | 30 | 0,126 | 21 | 0,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2019-04-05 12:15,통영,항계 내,34 | 55 | 30,128 | 5 | 15,양호,운항부주의,충돌,1,4,4,0,0,0,예부선,130
2019-04-05 12:15,통영,항계 내,34 | 55 | 30,128 | 5 | 15,양호,운항부주의,충돌,1,1,1,0,0,0,예부선,4255
2019-04-05 12:15,통영,항계 내,34 | 55 | 30,128 | 5 | 15,양호,운항부주의,충돌,1,2,2,0,0,0,예부선,249
2019-04-05 07:20,완도,항계 내,34 | 10 | 0,127 | 10 | 60,양호,정비불량,기관손상,1,7,7,0,0,0,어선,26
2019-04-05 07:18,울산,영해,35 | 31 | 60,129 | 27 | 0,황천5급,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0
2019-04-04 15:46,통영,협수로,34 | 55 | 9,128 | 19 | 16,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,1.5
2019-04-05 03:13,목포,영해,34 | 39 | 0,126 | 15 | 0,양호,운항부주의,기관손상,1,10,10,0,0,0,어선,69
2019-04-04 17:00,인천,항계 내,37 | 36 | 0,126 | 48 | 0,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,모터보트,17
2019-04-04 16:04,여수,항계 내,34 | 41 | 59,127 | 40 | 27,양호,정비불량,침수,1,1,1,0,0,0,어선,6.6
2019-04-04 14:23,제주,영해,33 | 31 | 15,126 | 29 | 5,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,4.11
2019-04-04 14:21,포항,항계 내,0 | 0 | 0,0 | 0 | 0,풍랑주의보,화기취급부주의,화재,1,1,1,0,0,0,어선,43
2019-04-04 10:30,완도,항계 내,34 | 19 | 0,126 | 59 | 46,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.34
2019-04-04 09:33,제주,항계 내,33 | 24 | 15,126 | 15 | 1,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,5.68
2019-04-04 02:52,평택,영해,37 | 9 | 23,126 | 33 | 25,양호,운항부주의,부유물감김,1,2,2,0,0,0,모터보트,7.65
2019-04-04 00:16,통영,항계 내,34 | 34 | 14,128 | 10 | 60,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,4.95
2019-04-04 02:24,동해,영해-EEZ,38 | 13 | 0,131 | 49 | 60,양호,정비불량,기관손상,1,10,10,0,0,0,어선,68
2019-04-03 22:00,부산,항계 내,35 | 3 | 0,129 | 6 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,79
2019-04-03 21:25,목포,영해,34 | 4 | 0,125 | 36 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2019-04-03 22:00,부산,항계 내,35 | 3 | 0,129 | 6 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,예부선,1014
2019-04-03 15:21,포항,영해,0 | 0 | 0,0 | 0 | 0,황천6급,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.43
2019-04-03 19:22,인천,영해,37 | 28 | 1,126 | 19 | 15,양호,정비불량,침수,1,2,2,0,0,0,어선,2.99
2019-04-03 17:20,제주,영해,33 | 57 | 7,126 | 43 | 30,양호,정비불량,기관손상,1,203,203,0,0,0,여객선,20263
2019-04-03 14:38,울진,영해,36 | 22 | 0,129 | 25 | 60,양호,정비불량,기관손상,1,12,12,0,0,0,모터보트,1.6
2019-04-03 15:08,서귀포,영해-EEZ,32 | 19 | 60,126 | 19 | 60,양호,정비불량,기관손상,1,9,9,0,0,0,어선,78
2019-04-03 14:59,목포,영해-EEZ,33 | 31 | 0,124 | 57 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,29
2019-04-02 23:20,태안,영해,36 | 46 | 60,125 | 43 | 60,양호,운항부주의,충돌,1,2,2,0,0,0,어선,7.93
2019-04-03 14:32,통영,영해,34 | 46 | 18,128 | 13 | 59,양호,정비불량,운항저해,1,1,1,0,0,0,어선,2.14
2019-04-03 14:00,동해,항계 내,37 | 50 | 2,128 | 52 | 42,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,예부선,790
2019-04-03 09:56,서귀포,영해,32 | 54 | 0,126 | 18 | 0,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,78
2019-04-02 21:18,태안,영해,36 | 35 | 22,126 | 15 | 56,양호,운항부주의,부유물감김,1,2,2,0,0,0,기타,55.88
2019-04-02 23:20,태안,영해,36 | 46 | 60,125 | 43 | 60,양호,운항부주의,충돌,1,0,0,0,0,0,유조선,28231
2019-04-02 15:15,목포,항계 내,34 | 48 | 0,126 | 21 | 0,양호,기타 ,화재,1,0,0,0,0,0,기타,19
2019-04-02 10:23,인천,항계 내,37 | 31 | 60,126 | 34 | 60,양호,운항부주의,침수,1,2,2,0,0,0,어선,3.55
2019-04-02 12:13,보령,항계 내,36 | 10 | 60,126 | 10 | 0,양호,운항부주의,부유물감김,1,4,4,0,0,0,요트,14.7
2019-04-02 10:20,태안,항계 내,36 | 34 | 31,126 | 18 | 31,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,기타,22
2019-04-02 08:18,인천,영해,37 | 17 | 16,126 | 31 | 2,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3
2019-04-02 07:51,인천,영해-EEZ,37 | 10 | 0,125 | 28 | 60,양호,안전부주의,작업 중 인명사상,1,2,2,2,0,0,어선,69
2019-04-01 21:48,통영,항계 내,34 | 57 | 54,128 | 26 | 3,양호,정비불량,해양오염,1,0,0,0,0,0,유조선,75201
2019-04-01 15:17,창원,항계 내,35 | 9 | 13,128 | 36 | 24,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,2.5
2019-04-01 13:35,창원,항계 내,35 | 4 | 38,128 | 48 | 44,양호,관리소홀,해양오염,1,0,0,0,0,0,화물선,13705
2019-04-01 14:40,완도,영해,33 | 52 | 0,126 | 40 | 0,양호,운항부주의,부유물감김,1,13,13,0,0,0,낚시어선,9.77
2019-04-01 07:20,여수,항계 내,34 | 44 | 5,127 | 34 | 57,풍랑주의보,기상악화,침수,1,0,0,0,0,0,어선,4.99
2019-04-01 05:47,목포,항계 내,34 | 46 | 26,126 | 20 | 27,양호,운항부주의,충돌,1,5,5,0,0,0,어선,7.93
2019-03-31 09:45,인천,영해,37 | 19 | 60,125 | 16 | 0,양호,정비불량,키손상,1,13,13,0,0,0,화물선,751
2019-04-01 05:47,목포,항계 내,34 | 46 | 26,126 | 20 | 27,양호,운항부주의,충돌,1,3,3,0,0,0,화물선,148
2019-03-31 05:02,부안,항계 내,35 | 43 | 30,126 | 31 | 50,풍랑주의보,기상악화,접촉,1,0,0,0,0,0,기타,2.43
2019-03-30 22:08,부산,영해,34 | 59 | 5,128 | 59 | 25,양호,운항부주의,운항저해,1,22,22,0,0,0,화물선,4177
