,_id,DATE,POWER
357,612bbb107cc7dca868da4170,2021-02-12 21:00:00,0.0
358,612bbb107cc7dca868da4171,2021-02-12 22:00:00,0.0
359,612bbb107cc7dca868da4172,2021-02-12 23:00:00,0.0
360,612bbb107cc7dca868da4443,2021-02-13 00:00:00,0.0
361,612bbb107cc7dca868da4444,2021-02-13 01:00:00,0.0
362,612bbb107cc7dca868da4445,2021-02-13 02:00:00,0.0
363,612bbb107cc7dca868da4446,2021-02-13 03:00:00,0.0
364,612bbb107cc7dca868da4447,2021-02-13 04:00:00,0.0
365,612bbb107cc7dca868da4448,2021-02-13 05:00:00,0.0
366,612bbb107cc7dca868da4449,2021-02-13 06:00:00,0.0
367,612bbb107cc7dca868da444a,2021-02-13 07:00:00,0.0
368,612bbb107cc7dca868da444b,2021-02-13 08:00:00,5.0
369,612bbb107cc7dca868da444c,2021-02-13 09:00:00,11.0
370,612bbb107cc7dca868da444d,2021-02-13 10:00:00,18.0
371,612bbb107cc7dca868da444e,2021-02-13 11:00:00,24.0
372,612bbb107cc7dca868da444f,2021-02-13 12:00:00,29.0
373,612bbb107cc7dca868da4450,2021-02-13 13:00:00,24.0
374,612bbb107cc7dca868da4451,2021-02-13 14:00:00,27.0
375,612bbb107cc7dca868da4452,2021-02-13 15:00:00,23.0
376,612bbb107cc7dca868da4453,2021-02-13 16:00:00,13.0
377,612bbb107cc7dca868da4454,2021-02-13 17:00:00,5.0
378,612bbb107cc7dca868da4455,2021-02-13 18:00:00,0.0
379,612bbb107cc7dca868da4456,2021-02-13 19:00:00,0.0
380,612bbb107cc7dca868da4457,2021-02-13 20:00:00,0.0
381,612bbb107cc7dca868da4458,2021-02-13 21:00:00,0.0
382,612bbb107cc7dca868da4459,2021-02-13 22:00:00,0.0
383,612bbb107cc7dca868da445a,2021-02-13 23:00:00,0.0
384,612bbb107cc7dca868da47bb,2021-02-14 00:00:00,0.0
385,612bbb107cc7dca868da47bc,2021-02-14 01:00:00,0.0
386,612bbb107cc7dca868da47bd,2021-02-14 02:00:00,0.0
387,612bbb107cc7dca868da47be,2021-02-14 03:00:00,0.0
388,612bbb107cc7dca868da47bf,2021-02-14 04:00:00,0.0
389,612bbb107cc7dca868da47c0,2021-02-14 05:00:00,0.0
390,612bbb107cc7dca868da47c1,2021-02-14 06:00:00,0.0
391,612bbb107cc7dca868da47c2,2021-02-14 07:00:00,1.0
392,612bbb107cc7dca868da47c3,2021-02-14 08:00:00,0.0
393,612bbb107cc7dca868da47c4,2021-02-14 09:00:00,5.0
394,612bbb107cc7dca868da47c5,2021-02-14 10:00:00,8.0
395,612bbb107cc7dca868da47c6,2021-02-14 11:00:00,13.0
396,612bbb107cc7dca868da47c7,2021-02-14 12:00:00,17.0
397,612bbb107cc7dca868da47c8,2021-02-14 13:00:00,12.0
398,612bbb107cc7dca868da47c9,2021-02-14 14:00:00,6.0
399,612bbb107cc7dca868da47ca,2021-02-14 15:00:00,3.0
400,612bbb107cc7dca868da47cb,2021-02-14 16:00:00,3.0
401,612bbb107cc7dca868da47cc,2021-02-14 17:00:00,1.0
402,612bbb107cc7dca868da47cd,2021-02-14 18:00:00,0.0
