,pow,ymdhms,temprt,rain,humdt,sunshine,cloud,visiblt,sample,name,fullday,year,month,season
2208,0,2019112900,2.2,0.0,89.0,0.0,0.0,484.0,train,PV,20191129,2019,11,autumn
2209,0,2019112901,0.7,0.0,92.0,0.0,0.0,404.0,train,PV,20191129,2019,11,autumn
2210,0,2019112902,3.2,0.0,95.0,0.0,0.0,428.0,train,PV,20191129,2019,11,autumn
2211,0,2019112903,2.9,0.0,91.0,0.0,0.0,441.0,train,PV,20191129,2019,11,autumn
2212,0,2019112904,2.1,0.0,95.0,0.0,0.0,351.0,train,PV,20191129,2019,11,autumn
2213,0,2019112905,1.6,0.0,94.0,0.0,2.0,333.0,train,PV,20191129,2019,11,autumn
2214,0,2019112906,2.3,0.0,83.0,0.0,1.0,655.0,train,PV,20191129,2019,11,autumn
2215,1900,2019112907,2.2,0.0,79.0,0.0,1.0,888.0,train,PV,20191129,2019,11,autumn
2216,22200,2019112908,1.4,0.0,81.0,0.2,0.0,767.0,train,PV,20191129,2019,11,autumn
2217,51100,2019112909,3.9,0.0,63.0,1.0,0.0,1418.0,train,PV,20191129,2019,11,autumn
2218,65800,2019112910,5.1,0.0,50.0,1.0,0.0,1729.0,train,PV,20191129,2019,11,autumn
2219,72500,2019112911,6.8,0.0,43.0,1.0,0.0,1767.0,train,PV,20191129,2019,11,autumn
2220,70600,2019112912,9.1,0.0,30.0,1.0,0.0,1902.0,train,PV,20191129,2019,11,autumn
2221,71400,2019112913,9.7,0.0,20.0,1.0,0.0,1934.0,train,PV,20191129,2019,11,autumn
2222,60100,2019112914,10.2,0.0,23.0,1.0,0.0,1839.0,train,PV,20191129,2019,11,autumn
2223,38400,2019112915,9.9,0.0,22.0,1.0,0.0,1918.0,train,PV,20191129,2019,11,autumn
2224,3000,2019112916,10.3,0.0,20.0,1.0,0.0,1993.0,train,PV,20191129,2019,11,autumn
2225,200,2019112917,8.1,0.0,24.0,0.7,0.0,1668.0,train,PV,20191129,2019,11,autumn
2226,0,2019112918,5.6,0.0,33.0,0.0,0.0,1722.0,train,PV,20191129,2019,11,autumn
2227,0,2019112919,4.5,0.0,35.0,0.0,0.0,1812.0,train,PV,20191129,2019,11,autumn
2228,0,2019112920,1.6,0.0,51.0,0.0,0.0,1550.0,train,PV,20191129,2019,11,autumn
2229,0,2019112921,0.2,0.0,60.0,0.0,7.0,1242.0,train,PV,20191129,2019,11,autumn
2230,0,2019112922,-0.6,0.0,62.0,0.0,1.0,1637.0,train,PV,20191129,2019,11,autumn
2231,0,2019112923,-1.5,0.0,70.0,0.0,7.0,1580.0,train,PV,20191129,2019,11,autumn
2232,0,2019120100,7.9,0.0,79.0,0.0,10.0,1023.0,train,PV,20191201,2019,12,winter
2233,0,2019120101,7.3,0.0,83.0,0.0,10.0,934.0,train,PV,20191201,2019,12,winter
2234,0,2019120102,7.6,0.0,76.0,0.0,9.0,1002.0,train,PV,20191201,2019,12,winter
2235,0,2019120103,7.3,0.0,76.0,0.0,0.0,999.0,train,PV,20191201,2019,12,winter
2236,0,2019120104,7.3,0.0,74.0,0.0,5.0,1075.0,train,PV,20191201,2019,12,winter
2237,0,2019120105,7.1,0.0,69.0,0.0,5.0,1131.0,train,PV,20191201,2019,12,winter
2238,0,2019120106,7.3,0.0,64.0,0.0,0.0,1142.0,train,PV,20191201,2019,12,winter
2239,0,2019120107,7.2,0.0,63.0,0.0,9.0,1192.0,train,PV,20191201,2019,12,winter
2240,700,2019120108,5.6,0.0,82.0,0.0,10.0,811.0,train,PV,20191201,2019,12,winter
2241,2200,2019120109,5.4,1.0,87.0,0.0,9.0,604.0,train,PV,20191201,2019,12,winter
2242,4000,2019120110,5.2,0.0,96.0,0.0,10.0,271.0,train,PV,20191201,2019,12,winter
2243,2900,2019120111,5.4,0.0,96.0,0.0,10.0,342.0,train,PV,20191201,2019,12,winter
2244,3100,2019120112,5.4,4.0,98.0,0.0,9.0,223.0,train,PV,20191201,2019,12,winter
2245,2300,2019120113,5.5,0.0,98.0,0.0,10.0,210.0,train,PV,20191201,2019,12,winter
2246,1200,2019120114,6.0,0.0,98.0,0.0,10.0,383.0,train,PV,20191201,2019,12,winter
2247,800,2019120115,6.1,5.0,98.0,0.0,10.0,245.0,train,PV,20191201,2019,12,winter
2248,100,2019120116,5.6,0.0,98.0,0.0,10.0,472.0,train,PV,20191201,2019,12,winter
2249,0,2019120117,5.7,0.0,98.0,0.0,10.0,412.0,train,PV,20191201,2019,12,winter
2250,0,2019120118,5.7,7.5,99.0,0.0,10.0,457.0,train,PV,20191201,2019,12,winter
2251,0,2019120119,5.9,0.0,97.0,0.0,8.0,282.0,train,PV,20191201,2019,12,winter
2252,0,2019120120,6.3,0.0,96.0,0.0,10.0,700.0,train,PV,20191201,2019,12,winter
2253,0,2019120121,6.1,4.5,95.0,0.0,10.0,879.0,train,PV,20191201,2019,12,winter
2254,0,2019120122,6.1,0.0,96.0,0.0,10.0,979.0,train,PV,20191201,2019,12,winter
2255,0,2019120123,6.0,0.0,93.0,0.0,9.0,1985.0,train,PV,20191201,2019,12,winter
2256,0,2019120200,6.0,2.0,90.0,0.0,4.0,1997.0,train,PV,20191202,2019,12,winter
2257,0,2019120201,5.9,0.0,87.0,0.0,9.0,1999.0,train,PV,20191202,2019,12,winter
2258,0,2019120202,5.7,0.0,88.0,0.0,8.0,1246.0,train,PV,20191202,2019,12,winter
2259,0,2019120203,5.9,0.0,86.0,0.0,9.0,755.0,train,PV,20191202,2019,12,winter
2260,0,2019120204,5.2,0.0,72.0,0.0,10.0,1061.0,train,PV,20191202,2019,12,winter
2261,0,2019120205,4.5,0.0,70.0,0.0,10.0,1438.0,train,PV,20191202,2019,12,winter
