from,to,cost
1000007200,1000001100,10
1000007200,1000003900,404.2485834
1000007200,1000007000,404.2485834
1000007200,1000001200,404.2485834
1000007200,1000000500,404.2485834
1000010800,1000007100,10
1000010800,1000007200,249.1398333
1000010800,1000001600,249.1398333
1000010800,1000001100,249.1398333
1000010800,1000010800,0
1000010800,1000010700,553.3130276
1000010800,1000013500,553.3130276
1000010800,1000013300,553.3130276
1070020500,1070020500,0
1070020500,1070019500,508.7003317
1070020500,1070020600,508.7003317
1070020500,1070021600,10
1070020500,1070021800,670.7815778
1070020500,1070021500,670.7815778
1070020500,1070022000,670.7815778
1070020500,1070021300,670.7815778
1070020500,1080001700,10
1070020500,1080001800,1022.355374
1070020500,1080001100,1022.355374
1070020500,1070018800,1022.355374
1070019500,1070019500,0
1070019500,1070017900,453.7557915
1070019500,1070019600,453.7557915
1070019500,1070019800,453.7557915
1070019500,1070018500,453.7557915
1070019500,1070020600,10
1070019500,1070020500,508.7003317
1070019500,1070021600,508.7003317
1070019500,1080001700,508.7003317
1070017900,1070017900,0
1070017900,1070015300,496.7190285
1070017900,1070018000,496.7190285
1070017900,1005004300,496.7190285
1070017900,1005004200,496.7190285
1070017900,1070019600,10
1070017900,1070019500,453.7557915
1070017900,1070020600,453.7557915
1070017900,1070019800,10
1070017900,1070021200,463.1879433
1070017900,1070019700,463.1879433
1070017900,1070021000,463.1879433
1070017900,1070019100,463.1879433
1070017900,1070018500,10
1070017900,1070018600,391.4390808
1070017900,1070018700,391.4390808
1070015300,1070015300,0
1070015300,1070015400,589.9445412
1070015300,1050021500,589.9445412
1070015300,1070018000,10
1070015300,1070017900,496.7190285
1070015300,1070019600,496.7190285
1070015300,1070019800,496.7190285
1070015300,1070018500,496.7190285
1070015300,1005004300,10
1070015300,1070019200,404.4218383
1070015300,1070017700,404.4218383
1070015300,1070019000,404.4218383
1070015300,1005004400,404.4218383
1070015300,1005004200,10
1070015300,1005004100,954.8012053
1070015300,1005004000,954.8012053
1070015400,1070015400,0
1070015400,1070015300,589.9445412
1070015400,1070018000,589.9445412
1070015400,1005004300,589.9445412
1070015400,1005004200,589.9445412
1070015400,1050021500,10
1070015400,1050021200,430.4430743
1070015400,1050020500,430.4430743
1070015400,1050021600,430.4430743
1070018000,1070015300,10
1070018000,1070015400,589.9445412
1070018000,1050021500,589.9445412
1070018000,1070018000,0
1070018000,1070017900,496.7190285
1070018000,1070019600,496.7190285
1070018000,1070019800,496.7190285
1070018000,1070018500,496.7190285
1070018000,1005004300,10
1070018000,1070019200,404.4218383
1070018000,1070017700,404.4218383
1070018000,1070019000,404.4218383
1070018000,1005004400,404.4218383
1070018000,1005004200,10
1070018000,1005004100,954.8012053
1070018000,1005004000,954.8012053
1070019600,1070017900,10
1070019600,1070015300,496.7190285
1070019600,1070018000,496.7190285
1070019600,1005004300,496.7190285
1070019600,1005004200,496.7190285
1070019600,1070019600,0
1070019600,1070019500,453.7557915
1070019600,1070020600,453.7557915
1070019600,1070019800,10
1070019600,1070021200,463.1879433
1070019600,1070019700,463.1879433
1070019600,1070021000,463.1879433
1070019600,1070019100,463.1879433
1070019600,1070018500,10
1070019600,1070018600,391.4390808
1070019600,1070018700,391.4390808
1070020600,1070019500,10
1070020600,1070017900,453.7557915
1070020600,1070019600,453.7557915
1070020600,1070019800,453.7557915
1070020600,1070018500,453.7557915
1070020600,1070020600,0
1070020600,1070020500,508.7003317
1070020600,1070021600,508.7003317
1070020600,1080001700,508.7003317
1130018300,1130018300,0
1130018300,1130016700,512.7209559
1130018300,1130018400,512.7209559
1130018300,1130018600,512.7209559
1130018300,1130016900,512.7209559
1130018300,1130019300,10
1130018300,1130019700,439.0269211
1130018300,1130021600,439.0269211
1130018300,1130019400,439.0269211
1130018300,1130021400,10
1130018300,1120007200,1215.135121
1130018300,1120005300,1215.135121
1130018300,1130021300,1215.135121
1130018300,1120006600,1215.135121
1130016700,1130016700,0
1130016700,1130016500,439.4130739
1130016700,1130016800,439.4130739
1130016700,1130015700,439.4130739
1130016700,1130018000,439.4130739
1130016700,1130018400,10
1130016700,1130018300,512.7209559
1130016700,1130019300,512.7209559
1130016700,1130021400,512.7209559
1130016700,1130018600,10
1130016700,1130018900,606.5719792
1130016700,1130019800,606.5719792
1130016700,1130020000,606.5719792
1130016700,1130018500,606.5719792
1130016700,1130016900,10
1130016700,1130002500,124.9724293
1130016700,1130003800,124.9724293
1130016700,1130017000,124.9724293
1130016700,1130015900,124.9724293
1130016500,1130016500,0
1130016500,1130015100,364.4801494
1130016500,1130016600,364.4801494
1130016500,1130014100,364.4801494
1130016500,1130017600,364.4801494
1130016500,1130016800,10
1130016500,1130016700,439.4130739
1130016500,1130018400,439.4130739
1130016500,1130018600,439.4130739
1130016500,1130016900,439.4130739
1130016500,1130015700,10
1130016500,1130002100,328.3927024
1130016500,1130002600,328.3927024
1130016500,1130013700,328.3927024
1130016500,1130015800,328.3927024
1130016500,1130018000,10
1130016500,1130018700,526.381494
1130016500,1130019000,526.381494
1130016500,1130017900,526.381494
1130015100,1130015100,0
1130015100,1130014300,648.0844441
1130015100,1130015200,648.0844441
1130015100,1130016400,648.0844441
1130015100,1130016600,10
1130015100,1130016500,364.4801494
1130015100,1130016800,364.4801494
1130015100,1130015700,364.4801494
1130015100,1130018000,364.4801494
1130015100,1130014100,10
1130015100,1130012500,585.3595968
1130015100,1130001500,585.3595968
1130015100,1130002200,585.3595968
1130015100,1130014200,585.3595968
1130015100,1130017600,10
1130015100,1130018100,519.1640169
1130015100,1130018800,519.1640169
1130015100,1130017500,519.1640169
1130015100,1130019200,519.1640169
1130014300,1130014300,0
1130014300,1130002400,253.9959616
1130014300,1130001900,253.9959616
1130014300,1130014400,253.9959616
1130014300,1130015200,10
1130014300,1130015100,648.0844441
1130014300,1130016600,648.0844441
1130014300,1130014100,648.0844441
1130014300,1130017600,648.0844441
1130014300,1130016400,10
1130014300,1130018200,681.6916686
1130014300,1130016300,681.6916686
1130014400,1130002400,10
1130014400,1130003400,612.2152021
1130014400,1130002300,612.2152021
1130014400,1130001900,10
1130014400,1130002000,736.529186
1130014400,1130000900,736.529186
1130014400,1180003700,736.529186
1130014400,1130001600,736.529186
1130014400,1130014400,0
1130014400,1130014300,253.9959616
1130014400,1130015200,253.9959616
1130014400,1130016400,253.9959616
1130015200,1130014300,10
1130015200,1130002400,253.9959616
1130015200,1130001900,253.9959616
1130015200,1130014400,253.9959616
1130015200,1130015200,0
1130015200,1130015100,648.0844441
1130015200,1130016600,648.0844441
1130015200,1130014100,648.0844441
1130015200,1130017600,648.0844441
1130015200,1130016400,10
1130015200,1130018200,681.6916686
1130015200,1130016300,681.6916686
1130016600,1130015100,10
1130016600,1130014300,648.0844441
1130016600,1130015200,648.0844441
1130016600,1130016400,648.0844441
1130016600,1130016600,0
1130016600,1130016500,364.4801494
1130016600,1130016800,364.4801494
1130016600,1130015700,364.4801494
1130016600,1130018000,364.4801494
1130016600,1130014100,10
1130016600,1130012500,585.3595968
1130016600,1130001500,585.3595968
1130016600,1130002200,585.3595968
1130016600,1130014200,585.3595968
1130016600,1130017600,10
1130016600,1130018100,519.1640169
1130016600,1130018800,519.1640169
1130016600,1130017500,519.1640169
1130016600,1130019200,519.1640169
1130016800,1130016500,10
1130016800,1130015100,364.4801494
1130016800,1130016600,364.4801494
1130016800,1130014100,364.4801494
1130016800,1130017600,364.4801494
1130016800,1130016800,0
1130016800,1130016700,439.4130739
1130016800,1130018400,439.4130739
1130016800,1130018600,439.4130739
1130016800,1130016900,439.4130739
1130016800,1130015700,10
1130016800,1130002100,328.3927024
1130016800,1130002600,328.3927024
1130016800,1130013700,328.3927024
1130016800,1130015800,328.3927024
1130016800,1130018000,10
1130016800,1130018700,526.381494
1130016800,1130019000,526.381494
1130016800,1130017900,526.381494
1130018400,1130016700,10
1130018400,1130016500,439.4130739
1130018400,1130016800,439.4130739
1130018400,1130015700,439.4130739
1130018400,1130018000,439.4130739
1130018400,1130018400,0
1130018400,1130018300,512.7209559
1130018400,1130019300,512.7209559
1130018400,1130021400,512.7209559
1130018400,1130018600,10
1130018400,1130018900,606.5719792
1130018400,1130019800,606.5719792
1130018400,1130020000,606.5719792
1130018400,1130018500,606.5719792
1130018400,1130016900,10
1130018400,1130002500,124.9724293
1130018400,1130003800,124.9724293
1130018400,1130017000,124.9724293
1130018400,1130015900,124.9724293
1240027700,1240027700,0
1240027700,1240025500,267.9676688
1240027700,1240027800,267.9676688
1240027700,1240026100,267.9676688
1240027700,1240026900,267.9676688
1240027700,1240028100,10
1240027700,1240026700,538.3132399
1240027700,1240027300,538.3132399
1240027700,1240028200,538.3132399
1240027700,1240028300,10
1240027700,1240027100,806.8128519
1240027700,1240028400,806.8128519
1240027700,1240027900,806.8128519
1240025500,1240025500,0
1240025500,1240023500,330.6305466
1240025500,1240025600,330.6305466
1240025500,1240024500,330.6305466
1240025500,1240027800,10
1240025500,1240027700,267.9676688
1240025500,1240028100,267.9676688
1240025500,1240028300,267.9676688
1240025500,1240026100,10
1240025500,1240026800,496.6740354
1240025500,1240024900,496.6740354
1240025500,1240026200,496.6740354
1240025500,1240025400,496.6740354
1240025500,1240026900,10
1240025500,1240027200,821.2044249
1240025500,1240025100,821.2044249
1240025500,1240027000,821.2044249
1240023500,1240023500,0
1240023500,1240022100,238.8393281
1240023500,1240023000,238.8393281
1240023500,1240019700,238.8393281
1240023500,1240023600,238.8393281
1240023500,1240025600,10
1240023500,1240025500,330.6305466
1240023500,1240027800,330.6305466
1240023500,1240026100,330.6305466
1240023500,1240026900,330.6305466
1240023500,1240024500,10
1240023500,1240025000,369.1567779
1240023500,1240023100,369.1567779
1240023500,1240024600,369.1567779
1240023500,1240023700,369.1567779
1240019700,1240022100,10
1240019700,1240021500,289.3596904
1240019700,1240022200,289.3596904
1240019700,1240023200,289.3596904
1240019700,1240019500,289.3596904
1240019700,1240023000,10
1240019700,1240022900,791.0510423
1240019700,1240024200,791.0510423
1240019700,1240025200,791.0510423
1240019700,1240021900,791.0510423
1240019700,1240019700,0
1240019700,1240018000,701.8705033
1240019700,1240017300,701.8705033
1240019700,1240015300,701.8705033
1240019700,1240019800,701.8705033
1240019700,1240023600,10
1240019700,1240023500,238.8393281
1240019700,1240025600,238.8393281
1240019700,1240024500,238.8393281
1240015300,1240018000,10
1240015300,1240019400,826.7554412
1240015300,1240018400,826.7554412
1240015300,1240017900,826.7554412
1240015300,1240016300,826.7554412
1240015300,1240017300,10
1240015300,1240019600,301.621683
1240015300,1240017400,301.621683
1240015300,1240017100,301.621683
1240015300,1240015700,301.621683
1240015300,1240015300,0
1240015300,1240012300,322.0258853
1240015300,1240015400,322.0258853
1240015300,1240014600,322.0258853
1240015300,1240014100,322.0258853
1240015300,1240019800,10
1240015300,1240022100,701.8705033
1240015300,1240023000,701.8705033
1240015300,1240019700,701.8705033
1240015300,1240023600,701.8705033
1240012300,1240012300,0
1240012300,1240010900,701.8514241
1240012300,1240012400,701.8514241
1240012300,1240011400,701.8514241
1240012300,1240015400,10
1240012300,1240018000,322.0258853
1240012300,1240017300,322.0258853
1240012300,1240015300,322.0258853
1240012300,1240019800,322.0258853
1240012300,1240014600,10
1240012300,1240015000,301.6976008
1240012300,1240014500,301.6976008
1240012300,1240015800,301.6976008
1240012300,1240014100,10
1240012300,1240014200,982.5688358
1240012300,1240013500,982.5688358
1240012300,1240016400,982.5688358
1240012300,1240013300,982.5688358
1240010900,1240010900,0
1240010900,1240008300,241.2022303
1240010900,1240011000,241.2022303
1240010900,1240001200,241.2022303
1240010900,1240000700,241.2022303
1240010900,1240012400,10
1240010900,1240012300,701.8514241
1240010900,1240015400,701.8514241
1240010900,1240014600,701.8514241
1240010900,1240014100,701.8514241
1240010900,1240011400,10
1240010900,1240010300,555.9242649
1240010900,1240012800,555.9242649
1240010900,1240011300,555.9242649
1240010900,1240011800,555.9242649
1240008300,1240008300,0
1240008300,1240005500,1444.397311
1240008300,1240008400,1444.397311
1240008300,1240006200,1444.397311
1240008300,1240011000,10
1240008300,1240010900,241.2022303
1240008300,1240012400,241.2022303
1240008300,1240011400,241.2022303
1240008300,1240001200,10
1240008300,1240001100,592.612077
1240008300,1240000700,10
1240008300,1240008500,702.5716416
1240008300,1240010400,702.5716416
1240008300,1240000800,702.5716416
1240008300,1240000100,702.5716416
1240005500,1240005500,0
1240005500,1230031700,265.066796
1240005500,1240005600,265.066796
1240005500,1240005800,265.066796
1240005500,1240008400,10
1240005500,1240008300,1444.397311
1240005500,1240011000,1444.397311
1240005500,1240001200,1444.397311
1240005500,1240000700,1444.397311
1240005500,1240006200,10
1240005500,1240005700,241.1807101
1240005500,1240007000,241.1807101
1240005500,1240006400,241.1807101
1240005500,1240006100,241.1807101
1230031700,1230031700,0
1230031700,1230031200,759.8452772
1230031700,1230025300,759.8452772
1230031700,1230031800,759.8452772
1230031700,1240005600,10
1230031700,1240005500,265.066796
1230031700,1240008400,265.066796
1230031700,1240006200,265.066796
1230031700,1240005800,10
1230031700,1240005700,357.5459063
1230031700,1240007000,357.5459063
1230031700,1240006400,357.5459063
1230031700,1240006100,357.5459063
1230025300,1230031200,10
1230025300,1230031100,1004.441094
