fullday,Unnamed: 0,연료원,지역세부구분,거래일,시간,전력거래량,YMDH,month,fullday,season,year,지점,지점명,기온(°C),강수량(mm),강수량 QC플래그,풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
20141220,8495,태양광,제주도,2014-12-20,23,19.491714,2014122023,12,20141220,winter,2014,184.0,제주,10.8,4.4,9.0,7.8,340.0,89.0,9.7,6.6,1023.9,1026.5,0.2,0.71,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,1.0,4001.0,9.3,7.9,7.5,7.9,8.1
20141221,8519,태양광,제주도,2014-12-21,23,5.635902,2014122123,12,20141221,winter,2014,184.0,제주,6.2,0.4,9.0,10.1,340.0,83.0,7.2,2.2,1023.8,1026.4,0.0,0.56,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,9.0,6.4,6.4,6.8,7.6,8.1
20141222,8543,태양광,제주도,2014-12-22,23,7.830806,2014122223,12,20141222,winter,2014,184.0,제주,8.2,0.0,9.0,9.5,320.0,69.0,5.9,-0.5,1025.3,1027.8,0.1,0.55,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,908.0,7.1,5.9,5.9,7.0,7.7
20141223,8567,태양광,제주도,2014-12-23,23,19.509513,2014122323,12,20141223,winter,2014,184.0,제주,10.5,0.0,9.0,3.6,320.0,67.0,7.3,2.5,1025.8,1028.3,0.9,1.86,0.0,0.0,8.0,8.0,ScAc,10.0,2500.0,1.0,0.0,13.5,9.5,8.2,7.9,8.0
20141224,8591,태양광,제주도,2014-12-24,23,21.136955,2014122423,12,20141224,winter,2014,184.0,제주,13.5,0.0,0.0,6.6,340.0,75.0,10.9,8.3,1024.0,1026.5,0.6,0.76,0.0,0.0,9.0,9.0,ScAc,10.0,2000.0,1.0,0.0,14.2,9.9,8.9,8.5,8.6
20141225,8615,태양광,제주도,2014-12-25,23,32.148355,2014122523,12,20141225,winter,2014,184.0,제주,7.7,0.0,0.0,6.1,340.0,67.0,6.3,0.4,1027.2,1029.8,0.6,1.38,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,0.0,0.0,11.2,8.9,8.2,8.5,8.6
20141226,8639,태양광,제주도,2014-12-26,23,32.816821,2014122623,12,20141226,winter,2014,184.0,제주,6.1,0.0,0.0,4.1,340.0,70.0,5.9,-0.5,1028.8,1031.4,0.8,1.27,0.0,0.0,7.0,7.0,ScCi,10.0,2500.0,0.0,0.0,9.3,8.1,7.5,8.1,8.5
20141227,8663,태양광,제주도,2014-12-27,23,30.147706,2014122723,12,20141227,winter,2014,184.0,제주,10.7,0.0,0.0,3.2,340.0,79.0,8.5,4.6,1027.5,1030.1,0.9,1.73,0.0,0.0,8.0,8.0,ScCi,10.0,2000.0,0.0,0.0,13.5,8.8,7.6,7.7,8.0
20141228,8687,태양광,제주도,2014-12-28,23,21.800135,2014122823,12,20141228,winter,2014,184.0,제주,8.9,0.0,0.0,3.8,340.0,76.0,7.6,3.0,1024.7,1027.3,0.0,0.82,0.0,0.0,9.0,9.0,ScAs,10.0,2000.0,0.0,0.0,11.8,8.2,7.5,7.7,7.9
20141229,8711,태양광,제주도,2014-12-29,23,30.749169,2014122923,12,20141229,winter,2014,184.0,제주,12.5,0.7,9.0,4.8,290.0,78.0,8.4,4.5,1016.0,1018.5,0.9,1.63,0.0,0.0,7.0,7.0,StNs,10.0,2000.0,1.0,1.0,13.2,10.0,8.9,8.4,8.5
20141230,8735,태양광,제주도,2014-12-30,23,35.148438,2014123023,12,20141230,winter,2014,184.0,제주,14.6,0.0,9.0,5.3,290.0,60.0,8.1,3.9,1018.4,1020.9,0.6,1.79,0.0,0.0,4.0,4.0,Sc,10.0,2000.0,1.0,40.0,14.7,10.7,9.3,8.8,8.8
20141231,8759,태양광,제주도,2014-12-31,23,13.610696,2014123123,12,20141231,winter,2014,184.0,제주,14.3,0.4,9.0,10.4,340.0,77.0,10.1,7.1,1020.8,1023.4,0.1,0.4,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,4001.0,12.0,8.5,8.0,8.6,8.7
20150101,8783,태양광,제주도,2015-01-01,23,9.596421,2015010123,1,20150101,winter,2015,184.0,제주,5.4,2.1,9.0,10.6,340.0,88.0,6.3,0.4,1025.1,1027.7,0.1,0.68,1.8,1.5,9.0,9.0,CuSc,8.0,2000.0,14.0,7008.0,4.4,6.6,7.1,8.1,8.5
20150102,8807,태양광,제주도,2015-01-02,23,11.058987,2015010223,1,20150102,winter,2015,184.0,제주,8.0,0.0,9.0,8.5,340.0,67.0,6.2,0.1,1025.7,1028.3,0.3,0.93,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,908.0,7.2,6.4,6.2,6.9,7.8
20150103,8831,태양광,제주도,2015-01-03,23,24.297559,2015010323,1,20150103,winter,2015,184.0,제주,9.4,0.0,9.0,3.4,320.0,66.0,7.2,2.2,1025.6,1028.2,0.9,1.77,0.0,0.0,8.0,8.0,ScCi,10.0,2200.0,1.0,0.0,11.6,8.5,7.4,7.2,7.3
20150104,8855,태양광,제주도,2015-01-04,23,32.998182,2015010423,1,20150104,winter,2015,184.0,제주,14.9,0.0,0.0,3.8,320.0,71.0,10.2,7.2,1017.4,1019.9,0.9,1.71,0.0,0.0,8.0,3.0,ScAc,10.0,2000.0,0.0,40.0,14.6,10.7,9.0,8.2,8.1
20150105,8879,태양광,제주도,2015-01-05,23,19.97234,2015010523,1,20150105,winter,2015,184.0,제주,17.4,0.3,9.0,5.9,270.0,81.0,15.3,13.3,1017.6,1020.1,1.0,1.5,0.0,0.0,10.0,8.0,StNs,40.0,2000.0,1.0,1.0,17.6,10.8,9.4,8.6,8.3
20150106,8903,태양광,제주도,2015-01-06,23,34.889713,2015010623,1,20150106,winter,2015,184.0,제주,17.1,0.4,9.0,6.9,340.0,90.0,16.1,14.1,1019.2,1021.8,0.9,1.62,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,1.0,13.5,11.0,10.0,9.4,9.3
20150107,8927,태양광,제주도,2015-01-07,23,13.167875,2015010723,1,20150107,winter,2015,184.0,제주,5.7,0.0,9.0,7.7,360.0,68.0,5.9,-0.4,1022.6,1025.2,0.2,0.9,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,4.0,6.4,7.3,8.2,9.0,9.1
20150108,8951,태양광,제주도,2015-01-08,23,26.977944,2015010823,1,20150108,winter,2015,184.0,제주,7.1,0.0,9.0,7.1,340.0,67.0,6.4,0.6,1025.8,1028.4,0.1,0.68,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,0.0,8.9,7.3,7.0,7.8,8.2
20150109,8975,태양광,제주도,2015-01-09,23,28.973077,2015010923,1,20150109,winter,2015,184.0,제주,9.1,0.0,0.0,6.1,320.0,65.0,6.4,0.7,1025.5,1028.0,0.5,1.32,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,0.0,0.0,13.1,8.4,7.7,7.8,7.9
20150110,8999,태양광,제주도,2015-01-10,23,29.464602,2015011023,1,20150110,winter,2015,184.0,제주,10.4,0.0,0.0,7.1,320.0,62.0,6.6,1.1,1024.2,1026.7,1.0,1.58,0.0,0.0,5.0,5.0,Sc,10.0,2000.0,0.0,40.0,14.4,9.4,8.2,7.9,8.0
20150111,9023,태양광,제주도,2015-01-11,23,27.550959,2015011123,1,20150111,winter,2015,184.0,제주,11.8,0.0,0.0,7.2,340.0,66.0,8.6,4.8,1027.8,1030.4,0.9,1.36,0.0,0.0,5.0,4.0,ScCi,10.0,2000.0,0.0,40.0,14.8,9.1,8.1,7.8,8.0
20150112,9047,태양광,제주도,2015-01-12,23,40.307579,2015011223,1,20150112,winter,2015,184.0,제주,6.8,0.0,0.0,4.9,360.0,67.0,5.6,-1.3,1033.1,1035.7,1.0,2.03,0.0,0.0,5.0,5.0,Sc,10.0,2500.0,0.0,0.0,12.9,9.4,8.1,7.7,7.9
20150113,9071,태양광,제주도,2015-01-13,23,17.045876,2015011323,1,20150113,winter,2015,184.0,제주,12.7,0.0,0.0,4.2,180.0,78.0,9.0,5.4,1031.8,1034.4,0.6,1.52,0.0,0.0,10.0,8.0,ScCi,10.0,2000.0,0.0,0.0,17.8,10.0,8.5,8.0,7.8
20150114,9095,태양광,제주도,2015-01-14,23,1.635178,2015011423,1,20150114,winter,2015,184.0,제주,10.7,11.3,9.0,7.5,140.0,93.0,10.6,7.9,1027.2,1029.7,0.0,0.1,0.0,0.0,10.0,7.0,StNs,10.0,2000.0,2.0,1.0,8.8,8.7,8.2,8.2,8.2
20150115,9119,태양광,제주도,2015-01-15,23,31.67168,2015011523,1,20150115,winter,2015,184.0,제주,10.4,1.3,0.0,5.4,360.0,70.0,8.2,4.1,1022.6,1025.1,0.9,1.64,0.0,0.0,10.0,5.0,St,10.0,2000.0,1.0,1.0,11.5,9.4,8.4,8.2,8.2
20150116,9143,태양광,제주도,2015-01-16,23,7.81571,2015011623,1,20150116,winter,2015,184.0,제주,9.2,0.0,9.0,7.4,360.0,80.0,8.2,4.2,1021.2,1023.7,0.0,0.2,0.0,0.0,9.0,9.0,StNs,10.0,1200.0,1.0,401904.0,7.6,7.4,7.6,8.0,8.1
20150117,9167,태양광,제주도,2015-01-17,23,33.234788,2015011723,1,20150117,winter,2015,184.0,제주,7.6,0.1,9.0,8.9,340.0,72.0,7.2,2.2,1029.5,1032.1,0.7,1.76,0.0,0.0,9.0,9.0,StNs,10.0,2500.0,1.0,1901.0,9.9,8.6,7.7,7.5,7.7
20150118,9191,태양광,제주도,2015-01-18,23,18.598312,2015011823,1,20150118,winter,2015,184.0,제주,9.9,0.0,9.0,6.9,270.0,72.0,7.4,2.7,1027.8,1030.4,0.2,1.23,0.0,0.0,9.0,9.0,ScAcCi,40.0,2000.0,1.0,0.0,12.3,7.3,6.7,7.4,7.8
20150119,9215,태양광,제주도,2015-01-19,23,34.518484,2015011923,1,20150119,winter,2015,184.0,제주,10.6,0.0,0.0,8.5,320.0,62.0,6.7,1.3,1025.0,1027.6,0.7,1.71,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,1.0,12.2,8.7,7.6,7.4,7.5
20150120,9239,태양광,제주도,2015-01-20,23,30.991909,2015012023,1,20150120,winter,2015,184.0,제주,8.9,0.0,0.0,4.3,340.0,72.0,7.6,3.1,1025.2,1027.8,0.9,1.86,0.0,0.0,8.0,8.0,ScCi,10.0,2000.0,1.0,0.0,15.0,9.8,8.4,7.9,7.9
20150121,9263,태양광,제주도,2015-01-21,23,6.544154,2015012123,1,20150121,winter,2015,184.0,제주,10.5,3.9,9.0,2.5,270.0,90.0,11.1,8.5,1021.8,1024.3,0.0,0.41,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,1.0,1.0,11.9,9.2,8.3,8.1,8.1
20150122,9287,태양광,제주도,2015-01-22,23,24.768134,2015012223,1,20150122,winter,2015,184.0,제주,8.6,4.3,9.0,7.2,340.0,89.0,9.7,6.6,1019.2,1021.7,0.6,1.27,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,10.0,71701404.0,8.7,8.3,8.0,8.1,8.2
20150123,9311,태양광,제주도,2015-01-23,23,37.310748,2015012323,1,20150123,winter,2015,184.0,제주,9.1,0.0,9.0,4.3,360.0,69.0,7.0,1.9,1021.8,1024.3,1.0,2.14,0.0,0.0,8.0,8.0,Sc,10.0,2000.0,1.0,0.0,13.3,10.4,8.9,8.2,8.2
20150124,9335,태양광,제주도,2015-01-24,23,34.586672,2015012423,1,20150124,winter,2015,184.0,제주,10.7,0.0,0.0,3.7,200.0,76.0,8.2,4.1,1024.9,1027.4,1.0,2.02,0.0,0.0,7.0,7.0,ScCi,10.0,2000.0,1.0,0.0,15.4,10.7,9.2,8.4,8.4
20150125,9359,태양광,제주도,2015-01-25,23,19.344118,2015012523,1,20150125,winter,2015,184.0,제주,15.4,6.2,9.0,3.0,270.0,95.0,13.6,11.5,1024.5,1027.0,0.4,1.29,0.0,0.0,7.0,7.0,StNs,40.0,2000.0,1.0,1.0,16.4,10.9,9.5,8.9,8.6
20150126,9383,태양광,제주도,2015-01-26,23,9.824273,2015012623,1,20150126,winter,2015,184.0,제주,13.5,2.9,9.0,6.1,340.0,93.0,13.8,11.8,1019.7,1022.2,0.0,0.15,0.0,0.0,0.0,7.0,ScAs,10.0,2000.0,1.0,1901.0,11.1,10.4,9.7,9.4,9.4
20150127,9407,태양광,제주도,2015-01-27,23,31.071324,2015012723,1,20150127,winter,2015,184.0,제주,7.4,0.0,9.0,5.8,340.0,78.0,8.0,3.7,1023.9,1026.5,0.8,1.85,0.0,0.0,9.0,9.0,ScCi,10.0,2000.0,1.0,19.0,12.2,9.8,9.1,9.2,9.4
20150128,9431,태양광,제주도,2015-01-28,23,40.58925,2015012823,1,20150128,winter,2015,184.0,제주,6.1,0.0,0.0,5.2,340.0,72.0,5.7,-0.9,1026.2,1028.8,0.8,2.27,0.0,0.0,9.0,7.0,ScCi,10.0,3000.0,1.0,0.0,12.9,9.7,8.5,8.7,8.9
20150129,9455,태양광,제주도,2015-01-29,23,2.743343,2015012923,1,20150129,winter,2015,184.0,제주,7.9,7.6,9.0,6.8,340.0,93.0,9.5,6.3,1024.5,1027.1,0.0,0.35,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,1.0,1.0,8.8,7.7,7.4,8.1,8.5
20150130,9479,태양광,제주도,2015-01-30,23,13.555472,2015013023,1,20150130,winter,2015,184.0,제주,6.3,3.5,9.0,8.1,340.0,88.0,8.1,3.9,1026.8,1029.4,0.0,0.78,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,1.0,1.0,7.2,7.2,7.2,7.6,7.9
20150131,9503,태양광,제주도,2015-01-31,23,25.42689,2015013123,1,20150131,winter,2015,184.0,제주,4.7,0.0,9.0,7.7,340.0,68.0,5.2,-2.2,1030.8,1033.4,0.3,1.22,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,4.0,9.5,6.3,6.0,7.0,7.4
20150201,9527,태양광,제주도,2015-02-01,23,38.457196,2015020123,2,20150201,winter,2015,184.0,제주,7.0,0.0,9.0,3.1,360.0,70.0,5.8,-0.6,1031.3,1033.9,1.0,2.31,0.0,0.0,6.0,5.0,ScAc,40.0,2500.0,4.0,0.0,15.3,8.5,7.0,6.7,7.0
20150202,9551,태양광,제주도,2015-02-02,23,38.67644,2015020223,2,20150202,winter,2015,184.0,제주,9.2,0.0,0.0,3.6,360.0,72.0,6.4,0.6,1029.4,1032.0,1.0,2.28,0.0,0.0,10.0,7.0,ScAs,40.0,2500.0,0.0,0.0,17.0,10.3,8.4,7.5,7.4
20150203,9575,태양광,제주도,2015-02-03,23,30.284851,2015020323,2,20150203,winter,2015,184.0,제주,9.6,0.0,0.0,5.0,340.0,76.0,6.8,1.4,1028.0,1030.6,1.0,2.01,0.0,0.0,10.0,8.0,ScAs,10.0,2500.0,0.0,0.0,12.9,8.4,7.4,7.5,7.4
20150204,9599,태양광,제주도,2015-02-04,23,12.844441,2015020423,2,20150204,winter,2015,184.0,제주,7.3,0.0,9.0,6.7,340.0,66.0,6.3,0.5,1024.2,1026.8,0.0,0.35,0.0,0.0,9.0,9.0,ScAs,10.0,2000.0,0.0,4004.0,6.9,6.5,6.7,7.1,7.2
20150205,9623,태양광,제주도,2015-02-05,23,26.792474,2015020523,2,20150205,winter,2015,184.0,제주,6.7,0.2,9.0,7.7,340.0,84.0,7.1,2.0,1025.0,1027.6,0.2,0.74,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,904.0,7.7,6.1,6.0,6.7,7.0
20150206,9647,태양광,제주도,2015-02-06,23,22.998859,2015020623,2,20150206,winter,2015,184.0,제주,7.4,0.0,9.0,5.1,340.0,64.0,6.1,0.0,1025.3,1027.9,0.2,1.28,0.0,0.0,8.0,8.0,ScCi,10.0,2000.0,1.0,0.0,13.1,7.7,6.8,6.7,6.8
20150207,9671,태양광,제주도,2015-02-07,23,19.850712,2015020723,2,20150207,winter,2015,184.0,제주,9.5,0.1,9.0,5.2,290.0,81.0,7.7,3.2,1023.3,1025.8,0.2,1.14,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,40.0,14.3,8.1,7.2,7.0,7.1
20150208,9695,태양광,제주도,2015-02-08,23,19.760749,2015020823,2,20150208,winter,2015,184.0,제주,8.8,0.1,9.0,9.4,340.0,82.0,7.4,2.7,1027.8,1030.4,0.1,0.92,0.1,0.1,9.0,9.0,StNs,10.0,2000.0,1.0,1901.0,7.2,6.9,6.7,6.9,7.1
20150209,9719,태양광,제주도,2015-02-09,23,30.293225,2015020923,2,20150209,winter,2015,184.0,제주,3.4,0.2,9.0,6.7,340.0,77.0,4.9,-3.1,1029.5,1032.1,0.6,1.6,0.5,0.3,9.0,9.0,Sc,10.0,2200.0,12.0,8.0,12.1,6.3,5.5,6.0,6.5
20150210,9743,태양광,제주도,2015-02-10,23,25.730556,2015021023,2,20150210,winter,2015,184.0,제주,9.1,0.0,9.0,5.7,290.0,61.0,6.1,-0.1,1024.9,1027.5,0.5,1.04,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,0.0,15.3,7.0,6.0,5.9,6.0
20150211,9767,태양광,제주도,2015-02-11,23,38.38344,2015021123,2,20150211,winter,2015,184.0,제주,12.2,0.0,0.0,5.0,290.0,62.0,6.5,0.9,1016.6,1019.1,1.0,2.22,0.0,0.0,5.0,5.0,ScCi,10.0,2000.0,1.0,0.0,25.7,10.2,8.2,7.0,6.6
20150212,9791,태양광,제주도,2015-02-12,23,40.262474,2015021223,2,20150212,winter,2015,184.0,제주,9.7,0.0,9.0,8.3,340.0,75.0,8.5,4.6,1016.4,1018.9,0.9,2.19,0.0,0.0,7.0,7.0,Sc,10.0,2000.0,1.0,19.0,24.1,9.7,8.3,7.4,7.2
20150213,9815,태양광,제주도,2015-02-13,23,42.866246,2015021323,2,20150213,winter,2015,184.0,제주,6.6,0.0,0.0,5.7,340.0,62.0,5.4,-1.8,1022.0,1024.6,0.7,2.06,0.0,0.0,8.0,8.0,Sc,10.0,2000.0,0.0,0.0,24.6,9.8,8.3,7.5,7.1
20150214,9839,태양광,제주도,2015-02-14,23,40.427509,2015021423,2,20150214,winter,2015,184.0,제주,13.5,0.0,0.0,5.1,340.0,66.0,7.5,2.8,1021.9,1024.4,0.8,2.39,0.0,0.0,3.0,3.0,Sc,10.0,2500.0,0.0,0.0,32.7,11.7,9.4,8.1,7.4
20150215,9863,태양광,제주도,2015-02-15,23,3.955106,2015021523,2,20150215,winter,2015,184.0,제주,14.7,5.2,9.0,8.5,180.0,92.0,14.2,12.2,1019.9,1022.4,0.0,0.35,0.0,0.0,8.0,7.0,StNs,10.0,1500.0,1.0,1901.0,12.9,10.1,9.1,8.3,7.9
20150216,9887,태양광,제주도,2015-02-16,23,16.140149,2015021623,2,20150216,winter,2015,184.0,제주,14.3,2.6,9.0,5.8,290.0,96.0,14.6,12.6,1014.2,1016.7,0.0,0.97,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,1.0,1901.0,16.1,11.6,10.5,9.4,9.0
20150217,9911,태양광,제주도,2015-02-17,23,34.899546,2015021723,2,20150217,winter,2015,184.0,제주,9.8,0.0,9.0,7.1,340.0,76.0,8.9,5.3,1019.2,1021.7,0.7,2.02,0.0,0.0,9.0,9.0,Sc,10.0,1800.0,1.0,40.0,18.2,11.4,10.2,9.4,9.0
20150218,9935,태양광,제주도,2015-02-18,23,13.762575,2015021823,2,20150218,winter,2015,184.0,제주,7.4,0.0,9.0,6.8,340.0,69.0,6.8,1.5,1022.0,1024.6,0.0,0.28,0.0,0.0,9.0,9.0,Sc,10.0,2000.0,1.0,1.0,6.7,8.5,8.9,9.1,8.9
20150219,9959,태양광,제주도,2015-02-19,23,43.075708,2015021923,2,20150219,winter,2015,184.0,제주,7.7,0.0,9.0,7.2,340.0,67.0,6.1,0.0,1025.8,1028.4,0.5,2.4,0.0,0.0,8.0,8.0,Sc,10.0,2200.0,1.0,0.0,27.7,11.1,9.3,8.3,8.2
20150220,9983,태양광,제주도,2015-02-20,23,26.122423,2015022023,2,20150220,winter,2015,184.0,제주,14.5,0.0,0.0,5.6,340.0,70.0,8.2,4.1,1024.8,1027.4,0.6,2.35,0.0,0.0,7.0,5.0,ScCi,10.0,3000.0,1.0,0.0,30.7,12.0,9.8,8.5,8.2
20150221,10007,태양광,제주도,2015-02-21,23,2.524604,2015022123,2,20150221,winter,2015,184.0,제주,16.0,2.5,9.0,5.2,320.0,94.0,14.8,12.8,1019.3,1021.8,0.6,0.31,0.0,0.0,9.0,7.0,StNs,10.0,2000.0,1.0,1.0,13.4,11.0,10.0,9.1,8.8
20150222,10031,태양광,제주도,2015-02-22,23,23.907946,2015022223,2,20150222,winter,2015,184.0,제주,10.9,0.3,9.0,6.1,290.0,95.0,12.4,10.1,1019.7,1022.2,0.9,1.56,0.0,0.0,5.0,7.0,StNs,10.0,2000.0,1.0,42.0,16.5,10.6,9.9,9.3,9.0
20150223,10055,태양광,제주도,2015-02-23,23,28.096651,2015022323,2,20150223,winter,2015,184.0,제주,9.3,0.0,9.0,4.5,340.0,71.0,6.9,1.6,1020.6,1023.1,0.7,2.47,0.0,0.0,9.0,7.0,StNs,10.0,1500.0,1.0,4201.0,22.6,12.6,10.6,9.4,9.0
20150224,10079,태양광,제주도,2015-02-24,23,40.912148,2015022423,2,20150224,winter,2015,184.0,제주,10.8,0.0,9.0,3.4,340.0,72.0,7.0,1.9,1017.9,1020.4,0.7,2.6,0.0,0.0,9.0,9.0,ScCi,40.0,2200.0,1.0,42.0,26.4,13.4,11.3,9.8,9.4
20150225,10103,태양광,제주도,2015-02-25,23,11.555571,2015022523,2,20150225,winter,2015,184.0,제주,12.3,0.0,9.0,2.5,360.0,73.0,9.7,6.6,1017.9,1020.4,0.1,1.31,0.0,0.0,10.0,6.0,StNs,40.0,2000.0,1.0,1.0,16.4,11.0,10.0,9.8,9.5
20150226,10127,태양광,제주도,2015-02-26,23,26.17947,2015022623,2,20150226,winter,2015,184.0,제주,11.1,0.0,9.0,5.2,340.0,81.0,10.2,7.2,1022.8,1025.4,0.9,1.72,0.0,0.0,10.0,6.0,ScCi,10.0,2000.0,1.0,0.0,17.7,11.3,10.2,9.7,9.4
20150227,10151,태양광,제주도,2015-02-27,23,10.380034,2015022723,2,20150227,winter,2015,184.0,제주,5.0,0.0,0.0,5.5,340.0,60.0,5.0,-2.7,1026.2,1028.8,0.0,0.99,0.0,0.0,8.0,8.0,ScAs,10.0,2200.0,1.0,0.0,11.1,8.3,8.7,9.3,9.4
20150228,10175,태양광,제주도,2015-02-28,23,4.645327,2015022823,2,20150228,winter,2015,184.0,제주,9.7,6.5,9.0,4.9,140.0,93.0,9.5,6.3,1024.6,1027.2,0.0,0.35,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,3.0,1.0,10.4,7.9,7.5,8.0,8.2
20150301,10199,태양광,제주도,2015-03-01,23,34.089278,2015030123,3,20150301,spring,2015,184.0,제주,8.6,5.2,9.0,7.3,340.0,91.0,9.3,5.9,1021.0,1023.5,0.8,2.22,0.0,0.0,9.0,9.0,StNs,10.0,2000.0,1.0,42.0,16.8,9.9,8.6,8.2,8.0
20150302,10223,태양광,제주도,2015-03-02,23,44.706868,2015030223,3,20150302,spring,2015,184.0,제주,10.1,0.0,9.0,3.9,340.0,62.0,5.8,-0.7,1020.7,1023.3,0.5,2.84,0.0,0.0,6.0,6.0,Sc,10.0,2000.0,1.0,42.0,26.4,12.1,9.9,8.6,8.4
20150303,10247,태양광,제주도,2015-03-03,23,9.855998,2015030323,3,20150303,spring,2015,184.0,제주,10.0,0.5,9.0,8.0,340.0,90.0,10.2,7.2,1015.0,1017.5,0.2,0.92,0.0,0.0,9.0,8.0,StNs,10.0,2000.0,1.0,1901.0,13.8,9.5,8.6,8.6,8.5
20150304,10271,태양광,제주도,2015-03-04,23,35.206084,2015030423,3,20150304,spring,2015,184.0,제주,6.8,0.0,9.0,9.5,340.0,66.0,6.5,0.8,1023.9,1026.5,0.4,1.45,0.0,0.0,10.0,9.0,ScCi,10.0,2200.0,1.0,0.0,11.6,8.3,8.3,8.3,8.3
20150305,10295,태양광,제주도,2015-03-05,23,45.796229,2015030523,3,20150305,spring,2015,184.0,제주,6.7,0.0,0.0,4.9,360.0,66.0,5.0,-2.8,1024.8,1027.4,1.0,2.82,0.0,0.0,10.0,10.0,ScAc,40.0,2500.0,1.0,0.0,27.6,10.6,8.8,8.0,7.9
20150306,10319,태양광,제주도,2015-03-06,23,7.210622,2015030623,3,20150306,spring,2015,184.0,제주,9.2,0.7,9.0,2.7,290.0,91.0,9.7,6.5,1022.2,1024.7,0.0,0.33,0.0,0.0,10.0,10.0,StNs,30.0,2000.0,1.0,1901.0,10.4,8.8,8.2,8.0,7.9
20150307,10343,태양광,제주도,2015-03-07,23,22.736144,2015030723,3,20150307,spring,2015,184.0,제주,11.6,0.0,9.0,4.4,360.0,78.0,9.3,6.0,1022.1,1024.6,0.5,1.7,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,1.0,18.6,11.1,9.5,8.7,8.5
20150308,10367,태양광,제주도,2015-03-08,23,37.935439,2015030823,3,20150308,spring,2015,184.0,제주,15.5,0.0,9.0,5.8,290.0,73.0,8.4,4.4,1021.7,1024.3,1.0,2.79,0.0,0.0,10.0,2.0,ScAs,10.0,2000.0,1.0,0.0,31.6,13.1,10.6,9.2,8.8
20150309,10391,태양광,제주도,2015-03-09,23,39.766684,2015030923,3,20150309,spring,2015,184.0,제주,11.0,6.7,9.0,9.1,360.0,87.0,10.4,7.6,1025.6,1028.2,1.0,2.58,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,1.0,1.0,20.6,12.7,10.9,9.7,9.4
20150310,10415,태양광,제주도,2015-03-10,23,35.040271,2015031023,3,20150310,spring,2015,184.0,제주,3.9,0.1,9.0,9.3,360.0,67.0,4.7,-3.5,1027.3,1029.9,0.6,2.16,0.0,0.0,8.0,8.0,Sc,10.0,2000.0,1.0,8.0,14.9,8.4,9.1,9.5,9.4
20150311,10439,태양광,제주도,2015-03-11,23,40.209752,2015031123,3,20150311,spring,2015,184.0,제주,9.1,0.0,9.0,7.4,320.0,59.0,6.0,-0.3,1025.4,1028.0,0.9,2.71,0.0,0.0,8.0,8.0,Sc,10.0,2000.0,1.0,0.0,26.4,11.2,9.3,8.5,8.3
20150312,10463,태양광,제주도,2015-03-12,23,45.210067,2015031223,3,20150312,spring,2015,184.0,제주,10.8,0.0,0.0,6.1,290.0,68.0,6.8,1.4,1021.6,1024.1,1.0,3.03,0.0,0.0,7.0,7.0,Sc,10.0,2000.0,0.0,0.0,35.0,13.7,11.3,9.6,9.0
20150313,10487,태양광,제주도,2015-03-13,23,35.006229,2015031323,3,20150313,spring,2015,184.0,제주,16.7,0.0,0.0,5.3,360.0,80.0,11.3,8.8,1018.7,1021.2,1.0,2.62,0.0,0.0,6.0,6.0,Sc,10.0,2000.0,0.0,0.0,33.2,14.1,11.6,10.0,9.4
20150314,10511,태양광,제주도,2015-03-14,23,34.949255,2015031423,3,20150314,spring,2015,184.0,제주,11.8,0.0,9.0,4.7,360.0,90.0,12.0,9.7,1022.9,1025.4,1.0,2.4,0.0,0.0,10.0,8.0,ScCi,10.0,2000.0,0.0,19.0,29.6,14.3,12.2,10.7,10.2
