pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DT1 1ER","DT1  1ER","DT1 1ER","198001","","0","369718","0090408","1","E00104049","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020519","E02004278","E33049589","E38000045","E34000016","E35999999","C1","5B3",50.712499,-2.430259,"E37000009","","E23000039",24769,"E56000016","E54000041"
"DT1 1ES","DT1  1ES","DT1 1ES","198001","","0","369760","0090320","1","E00104056","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020519","E02004278","E33049589","E38000045","E34000016","E35999999","C1","5B3",50.711719,-2.429660,"E37000009","","E23000039",24769,"E56000016","E54000041"
"DT1 1ET","DT1  1ET","DT1 1ET","198001","","0","369547","0090498","1","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.713309,-2.432691,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1EU","DT1  1EU","DT1 1EU","198504","","0","369437","0090657","1","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714733,-2.434262,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1EW","DT1  1EW","DT1 1EW","198001","","0","369458","0090659","1","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714752,-2.433965,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1EX","DT1  1EX","DT1 1EX","199512","","0","370010","0090088","1","E00104055","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020520","E02004278","E33049591","E38000045","E34000016","E35999999","C1","5B3",50.709637,-2.426098,"E37000009","","E23000039",24095,"E56000016","E54000041"
"DT1 1EY","DT1  1EY","DT1 1EY","199501","","0","369841","0090340","1","E00104052","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020519","E02004278","E33049589","E38000045","E34000016","E35999999","C1","8C2",50.711904,-2.428514,"E37000009","","E23000039",24769,"E56000016","E54000041"
"DT1 1EZ","DT1  1EZ","DT1 1EZ","198001","","0","369321","0090730","1","E00104060","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032644","E02004277","E33046458","E38000045","E34000016","E35999999","C1","7D3",50.715383,-2.435911,"E37000009","","E23000039",12830,"E56000016","E54000041"
"DT1 1FA","DT1  1FA","DT1 1FA","199507","201508","1","368744","0090712","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715191,-2.444082,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FB","DT1  1FB","DT1 1FB","199612","200909","1","369014","0090935","1","E00104068","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33049586","E38000045","E34000016","E35999999","C1","5B2",50.717210,-2.440277,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FD","DT1  1FD","DT1 1FD","199912","","0","369910","0090247","1","E00104056","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020519","E02004278","E33049589","E38000045","E34000016","E35999999","C1","5B3",50.711071,-2.427529,"E37000009","","E23000039",24769,"E56000016","E54000041"
"DT1 1FE","DT1  1FE","DT1 1FE","199512","199706","1","368744","0090712","8","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715191,-2.444082,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FF","DT1  1FF","DT1 1FF","199002","199412","1","369000","0090100","8","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709701,-2.440405,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FG","DT1  1FG","DT1 1FG","200106","200603","1","368744","0090712","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715191,-2.444082,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FH","DT1  1FH","DT1 1FH","199002","199412","1","369000","0090100","8","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709701,-2.440405,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FJ","DT1  1FJ","DT1 1FJ","199606","199906","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FL","DT1  1FL","DT1 1FL","199002","200006","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FN","DT1  1FN","DT1 1FN","199706","199712","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FP","DT1  1FP","DT1 1FP","199706","201812","1","368730","0090722","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715280,-2.444281,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FQ","DT1  1FQ","DT1 1FQ","199906","201812","1","368730","0090722","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715280,-2.444281,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FR","DT1  1FR","DT1 1FR","199606","199812","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FS","DT1  1FS","DT1 1FS","199002","201812","1","368730","0090722","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715280,-2.444281,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FT","DT1  1FT","DT1 1FT","199612","199706","1","368744","0090712","8","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715191,-2.444082,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FU","DT1  1FU","DT1 1FU","199612","199806","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FW","DT1  1FW","DT1 1FW","199512","200207","1","368744","0090712","1","E00104064","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032643","E02004277","E33046462","E38000045","E34000016","E35999999","C1","5A3",50.715191,-2.444082,"E37000009","","E23000039",21249,"E56000016","E54000041"
"DT1 1FX","DT1  1FX","DT1 1FX","199612","199806","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FY","DT1  1FY","DT1 1FY","199007","200011","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1FZ","DT1  1FZ","DT1 1FZ","199109","199912","1","369481","0090590","6","E00104065","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33049582","E38000045","E34000016","E35999999","C1","5B2",50.714133,-2.433633,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1GA","DT1  1GA","DT1 1GA","199109","","0","369095","0090041","1","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709175,-2.439054,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1GB","DT1  1GB","DT1 1GB","199109","199812","1","369812","0090483","1","E00104049","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020519","E02004278","E33049589","E38000045","E34000016","E35999999","C1","5B3",50.713188,-2.428936,"E37000009","","E23000039",24769,"E56000016","E54000041"
"DT1 1GD","DT1  1GD","DT1 1GD","199501","199512","1","370000","0089700","8","E00104041","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01020520","E02004278","E33049588","E38000045","E34000016","E35999999","C1","5A1",50.706157,-2.426210,"E37000009","","E23000039",24095,"E56000016","E54000041"
"DT1 1GE","DT1  1GE","DT1 1GE","199109","199212","1","369000","0090100","8","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709701,-2.440405,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1GF","DT1  1GF","DT1 1GF","199109","199412","1","369000","0090100","8","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709701,-2.440405,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1GG","DT1  1GG","DT1 1GG","199109","199412","1","369000","0090100","8","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709701,-2.440405,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1GH","DT1  1GH","DT1 1GH","201705","","0","369221","0090095","1","E00104066","E99999999","E99999999","E06000059","E05012696","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012696","E99999999","E01032645","E02004277","E33046463","E38000045","E34000016","E35999999","C1","7D3",50.709658,-2.437272,"E37000009","","E23000039",10948,"E56000016","E54000041"
"DT1 1GJ","DT1  1GJ","DT1 1GJ","201302","","0","369180","0090077","1","E00104067","E99999999","E99999999","E06000059","E05012698","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012698","E99999999","E01032645","E02004277","E33046464","E38000045","E34000016","E35999999","C1","7A2",50.709504,-2.437854,"E37000009","","E23000039",10948,"E56000016","E54000041"
