pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DG6 4HF","DG6  4HF","DG6 4HF","198001","","0","269185","0552071","1","S00097505","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846301,-4.038820,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HG","DG6  4HG","DG6 4HG","198001","","0","269122","0552054","1","S00097505","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846132,-4.039793,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HH","DG6  4HH","DG6 4HH","198001","","0","268617","0551233","1","S00097501","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007528","S02001414","S34000907","S03000005","S99999999","S99999999","4","7D2",54.838626,-4.047279,"S99999999","S99999999","S23000009",3332,"S99999999","S99999999"
"DG6 4HJ","DG6  4HJ","DG6 4HJ","198001","","0","268567","0551248","1","S00097501","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007528","S02001414","S34000907","S03000005","S99999999","S99999999","4","7D2",54.838748,-4.048063,"S99999999","S99999999","S23000009",3332,"S99999999","S99999999"
"DG6 4HL","DG6  4HL","DG6 4HL","198001","","0","269273","0552209","1","S00097507","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.847563,-4.037513,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HN","DG6  4HN","DG6 4HN","198001","","0","269383","0551874","1","S00097506","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.844583,-4.035650,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HP","DG6  4HP","DG6 4HP","198001","","0","269374","0552062","1","S00097506","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846269,-4.035875,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HQ","DG6  4HQ","DG6 4HQ","198001","","0","268601","0551295","1","S00097499","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007528","S02001414","S34000907","S03000005","S99999999","S99999999","4","1C2",54.839179,-4.047556,"S99999999","S99999999","S23000009",3332,"S99999999","S99999999"
"DG6 4HR","DG6  4HR","DG6 4HR","198001","","0","269326","0552042","1","S00097506","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846077,-4.036613,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HS","DG6  4HS","DG6 4HS","198001","","0","269277","0552097","1","S00097507","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846568,-4.037396,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HT","DG6  4HT","DG6 4HT","198001","","0","269249","0552012","1","S00097505","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.845797,-4.037794,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HU","DG6  4HU","DG6 4HU","198001","","0","269209","0551968","1","S00097505","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.845391,-4.038396,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HW","DG6  4HW","DG6 4HW","199006","","0","269476","0552048","1","S00097507","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846170,-4.034281,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4HX","DG6  4HX","DG6 4HX","198001","","0","268471","0551126","1","S00097509","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007528","S02001414","S34000870","S03000005","S99999999","S99999999","4","7A1",54.837636,-4.049498,"S99999999","S99999999","S23000009",3332,"S99999999","S99999999"
"DG6 4HY","DG6  4HY","DG6 4HY","198001","","0","268419","0551123","1","S00097509","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007528","S02001414","S34000870","S03000005","S99999999","S99999999","4","7A1",54.837586,-4.050309,"S99999999","S99999999","S23000009",3332,"S99999999","S99999999"
"DG6 4HZ","DG6  4HZ","DG6 4HZ","198001","","0","268355","0551035","1","S00098242","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","7D2",54.836779,-4.051265,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JA","DG6  4JA","DG6 4JA","198001","","0","268270","0551000","1","S00097492","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","8C2",54.836443,-4.052572,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JB","DG6  4JB","DG6 4JB","198501","","0","269524","0552129","1","S00097507","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846910,-4.033571,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4JD","DG6  4JD","DG6 4JD","198001","","0","268228","0550895","1","S00097493","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","5B3",54.835489,-4.053177,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JE","DG6  4JE","DG6 4JE","198001","","0","268232","0551033","1","S00097492","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","8C2",54.836729,-4.053178,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JF","DG6  4JF","DG6 4JF","198001","","0","268173","0550958","1","S00097492","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","8C2",54.836040,-4.054062,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JG","DG6  4JG","DG6 4JG","198001","","0","268253","0550836","1","S00098242","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","7D2",54.834975,-4.052757,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JH","DG6  4JH","DG6 4JH","198001","","0","268268","0550785","1","S00097489","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007527","S02001414","S34000777","S03000005","S99999999","S99999999","4","1B3",54.834521,-4.052501,"S99999999","S99999999","S23000009",4854,"S99999999","S99999999"
"DG6 4JJ","DG6  4JJ","DG6 4JJ","198001","","0","268148","0550809","1","S00097493","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","5B3",54.834695,-4.054383,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JL","DG6  4JL","DG6 4JL","198001","","0","268093","0550873","1","S00097490","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000777","S03000005","S99999999","S99999999","4","7C3",54.835255,-4.055268,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JN","DG6  4JN","DG6 4JN","198001","","1","267922","0550890","1","S00097490","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000777","S03000005","S99999999","S99999999","4","7C3",54.835363,-4.057936,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JP","DG6  4JP","DG6 4JP","198001","201605","1","268143","0550897","1","S00097492","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","8C2",54.835484,-4.054501,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JQ","DG6  4JQ","DG6 4JQ","198001","","0","268212","0550823","1","S00097493","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","5B3",54.834838,-4.053393,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JR","DG6  4JR","DG6 4JR","198001","","0","268125","0550805","1","S00097490","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000777","S03000005","S99999999","S99999999","4","7C3",54.834663,-4.054735,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JS","DG6  4JS","DG6 4JS","198001","","0","268061","0550767","1","S00097490","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000777","S03000005","S99999999","S99999999","4","7C3",54.834295,-4.055717,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JT","DG6  4JT","DG6 4JT","198001","","0","268008","0550659","1","S00098321","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000777","S03000005","S99999999","S99999999","4","8A2",54.833321,-4.056488,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JU","DG6  4JU","DG6 4JU","198001","","0","267914","0550946","1","S00097490","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000777","S03000005","S99999999","S99999999","4","7C3",54.835873,-4.058082,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JW","DG6  4JW","DG6 4JW","198001","","0","268122","0550895","1","S00097492","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","8C2",54.835461,-4.054826,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JX","DG6  4JX","DG6 4JX","198001","","0","268126","0551009","1","S00097491","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","5B3",54.836485,-4.054816,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
"DG6 4JY","DG6  4JY","DG6 4JY","199402","","0","269103","0552087","1","S00097504","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000481","S99999999","S01007529","S02001414","S34000907","S03000005","S99999999","S99999999","4","1A4",54.846423,-4.040104,"S99999999","S99999999","S23000009",5915,"S99999999","S99999999"
"DG6 4JZ","DG6  4JZ","DG6 4JZ","198001","","0","268157","0550993","1","S00097492","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000482","S99999999","S01007526","S02001414","S34000870","S03000005","S99999999","S99999999","4","8C2",54.836350,-4.054327,"S99999999","S99999999","S23000009",2841,"S99999999","S99999999"
